ICD10 章,標準病名,代表・同義,ICD10コード,交換コード,関係,ICD11 Foundation URI,関係,MMS
13,リウマチ肺,S1,M0510,EB0H,=,http://id.who.int/icd/entity/2000006803,=,CB05.1 / FA20.Z
13,カプラン症候群,L,M0510,R829,=,http://id.who.int/icd/entity/2000006803 / http://id.who.int/icd/entity/1355167773,=,CB05.1 /  CA60.Z
13,CAPLAN症候群,S1,M0510,R829,=,http://id.who.int/icd/entity/611962875 / http://id.who.int/icd/entity/1355167773,=,CB05.1 /  CA60.Z
13,リウマトイド血管炎,L,M0520,GKVH,=,http://id.who.int/icd/entity/1398254566,=,4A44.Y / FA20.Z
13,リウマチ性血管炎,S1,M0520,GKVH,=,http://id.who.int/icd/entity/1398254566,=,4A44.Y / FA20.Z
13,リウマチ性胸膜炎,L,M053,BA2Q,=,http://id.who.int/icd/entity/576319925 / http://id.who.int/icd/entity/317852053,=,FA20.Z / MD31
13,関節リウマチ性心炎,L,M0530,E1MP,=,http://id.who.int/icd/entity/1249305608,<,FA20.Z / BB2Z
13,慢性関節リウマチ性心炎,S1,M0530,E1MP,=,http://id.who.int/icd/entity/1249305608 & http://id.who.int/icd/entity/490003542 ,<,FA20.Z & XT8W / BB2Z
13,関節リウマチ性ミオパチー,L,M0530,M4RE,=,http://id.who.int/icd/entity/576319925 / http://id.who.int/icd/entity/1870184184,=,FA20.Z / 8C7Y
13,慢性関節リウマチ性ミオパチー,S1,M0530,M4RE,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/490003542 / http://id.who.int/icd/entity/1870184184,=,FA20.Z & XT8W / 8C7Y
13,関節リウマチ性ミオパシー,S1,M0530,M4RE,=,http://id.who.int/icd/entity/576319925 / http://id.who.int/icd/entity/1870184184,=,FA20.Z / 8C7Y
13,慢性関節リウマチ性ミオパシー,S1,M0530,M4RE,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/490003542 / http://id.who.int/icd/entity/1870184184,=,FA20.Z & XT8W / 8C7Y
13,関節リウマチ性心膜炎,L,M0530,NQUB,=,http://id.who.int/icd/entity/1249305608,=,FA20.Z / BB2Z
13,慢性関節リウマチ性心膜炎,S1,M0530,NQUB,=,http://id.who.int/icd/entity/1249305608 & http://id.who.int/icd/entity/490003542 ,=,FA20.Z & XT8W / BB2Z
13,関節リウマチ性心筋炎,L,M0530,P4E8,=,http://id.who.int/icd/entity/576319925 / http://id.who.int/icd/entity/1177212968,=,FA20.Z / BC42.3
13,慢性関節リウマチ性心筋炎,S1,M0530,P4E8,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/490003542 / http://id.who.int/icd/entity/1177212968,=,FA20.Z & XT8W / BC42.3
13,悪性関節リウマチ,L,M0530,SQ14,<,http://id.who.int/icd/entity/576319925,<,FA20.Z 
13,血清反応陽性関節リウマチ・合併症なし,L,M0580,Q45R,=,http://id.who.int/icd/entity/1698769251,=,FA20.0 
13,血清反応陽性関節リウマチ・肩関節・合併症なし,L,M0581,LSNJ,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/719727487,=,FA20.0 & XA05J7
13,血清反応陽性関節リウマチ・肘関節・合併症なし,L,M0582,M2HM,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/1364152594 ,=,FA20.0 & XA69H4
13,血清反応陽性関節リウマチ・手関節・合併症なし,L,M0583,P28V,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/1768750843,=,FA20.0 & XA64C3
13,血清反応陽性関節リウマチ・指関節・合併症なし,L,M0584,D7MC,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/951955211 ,=,FA20.0 & XA9291
13,血清反応陽性関節リウマチ・股関節・合併症なし,L,M0585,P3VN,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/1188078244,=,FA20.0 & XA4XS4 
13,血清反応陽性関節リウマチ・膝関節・合併症なし,L,M0586,JEJH,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/1574110781,=,FA20.0 & XA8RL1
13,血清反応陽性関節リウマチ・趾関節・合併症なし,L,M0587,B4UK,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/1313102037 ,=,FA20.0 & XA04T7
13,血清反応陽性関節リウマチ・足関節・合併症なし,L,M0587,Q207,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/2000483733,=,FA20.0 & XA27P3
13,血清反応陽性関節リウマチ・頚椎・合併症なし,L,M0588,FE0N,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/53291568,=,FA20.0 & XA9ZW8
13,血清反応陽性関節リウマチ・頸椎・合併症なし,S1,M0588,FE0N,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/53291568,=,FA20.0 & XA9ZW8
13,血清反応陽性関節リウマチ・脊椎・合併症なし,L,M0588,LJVA,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/405704375,=,FA20.0 & XA5J55 
13,血清反応陽性関節リウマチ・胸椎・合併症なし,L,M0588,LNCC,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/335892208,=,FA20.0 & XA6E88
13,血清反応陽性関節リウマチ・顎関節・合併症なし,L,M0588,QJVP,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/614677372,=,FA20.0 & XA2SM2
13,血清反応陽性関節リウマチ・腰椎・合併症なし,L,M0588,V0K2,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/929081680,=,FA20.0 & XA0D60
13,血清反応陽性関節リウマチ,L,M0590,SQ8S,=,http://id.who.int/icd/entity/1698769251,=,FA20.0
13,血清反応陽性慢性関節リウマチ,S1,M0590,SQ8S,=,http://id.who.int/icd/entity/1698769251,=,FA20.0
13,血清反応陽性関節リウマチ・肩関節,L,M0591,V7LJ,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/719727487,=,FA20.0 & XA05J7
13,血清反応陽性関節リウマチ・肘関節,L,M0592,KCBH,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/1364152594 ,=,FA20.0 & XA69H4
13,血清反応陽性関節リウマチ・手関節,L,M0593,VAE9,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/1768750843,=,FA20.0 & XA64C3
13,血清反応陽性関節リウマチ・指関節,L,M0594,GSN1,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/951955211 ,=,FA20.0 & XA9291
13,血清反応陽性関節リウマチ・股関節,L,M0595,GJKK,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/1188078244,=,FA20.0 & XA4XS4 
13,血清反応陽性関節リウマチ・膝関節,L,M0596,F7EU,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/1574110781,=,FA20.0 & XA8RL1
13,血清反応陽性関節リウマチ・足関節,L,M0597,BL5K,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/2000483733,=,FA20.0 & XA27P3
13,血清反応陽性関節リウマチ・趾関節,L,M0597,RCN9,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/1313102037 ,=,FA20.0 & XA04T7
13,血清反応陽性関節リウマチ・胸椎,L,M0598,G2BH,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/335892208,=,FA20.0 & XA6E88 
13,血清反応陽性関節リウマチ・頚椎,L,M0598,LPCM,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/53291568,=,FA20.0 & XA9ZW8
13,血清反応陽性関節リウマチ・頸椎,S1,M0598,LPCM,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/53291568,=,FA20.0 & XA9ZW8
13,血清反応陽性関節リウマチ・腰椎,L,M0598,PUQ9,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/405704375,=,FA20.0 & XA5J55 
13,血清反応陽性関節リウマチ・顎関節,L,M0598,QJ6P,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/614677372,=,FA20.0 & XA2SM2
13,血清反応陽性関節リウマチ・脊椎,L,M0598,RSDU,=,http://id.who.int/icd/entity/1698769251 & http://id.who.int/icd/entity/929081680,=,FA20.0 & XA0D60
13,ＲＳ３ＰＥ症候群,L,M0600,D302,=,http://id.who.int/icd/entity/466682605,<,FA27.Y 
13,RS3PE症候群,S0,M0600,D302,=,http://id.who.int/icd/entity/466682605,<,FA27.Y 
13,血清反応陰性関節リウマチ,L,M0600,PEJN,=,http://id.who.int/icd/entity/1108009158,=,FA20.1
13,血清反応陰性慢性関節リウマチ,S1,M0600,PEJN,=,http://id.who.int/icd/entity/1108009158,=,FA20.1
13,血清反応陰性関節リウマチ・肩関節,L,M0601,TCED,=,http://id.who.int/icd/entity/1108009158 & http://id.who.int/icd/entity/719727487,=,FA20.1 & XA05J7
13,血清反応陰性関節リウマチ・肘関節,L,M0602,GDSS,=,http://id.who.int/icd/entity/1108009158 & http://id.who.int/icd/entity/1364152594 ,=,FA20.1 & XA69H4
13,血清反応陰性関節リウマチ・手関節,L,M0603,SKVS,=,http://id.who.int/icd/entity/1108009158 & http://id.who.int/icd/entity/1768750843,=,FA20.1 & XA64C3
13,血清反応陰性関節リウマチ・指関節,L,M0604,RQE9,=,http://id.who.int/icd/entity/1108009158 & http://id.who.int/icd/entity/951955211  ,=,FA20.1 & XA9291
13,血清反応陰性関節リウマチ・股関節,L,M0605,H4TC,=,http://id.who.int/icd/entity/1108009158 & http://id.who.int/icd/entity/1188078244,=,FA20.1 & XA4XS4
13,血清反応陰性関節リウマチ・膝関節,L,M0606,TE8S,=,http://id.who.int/icd/entity/1108009158 & http://id.who.int/icd/entity/1574110781,=,FA20.1 & XA8RL1
13,血清反応陰性関節リウマチ・足関節,L,M0607,AL4L,=,http://id.who.int/icd/entity/1108009158 & http://id.who.int/icd/entity/2000483733,=,FA20.1 & XA27P3 
13,血清反応陰性関節リウマチ・趾関節,L,M0607,TMCG,=,http://id.who.int/icd/entity/1108009158  & http://id.who.int/icd/entity/1313102037  ,=,FA20.1 & XA04T7
13,血清反応陰性関節リウマチ・頚椎,L,M0608,D0KH,=,http://id.who.int/icd/entity/1108009158 & http://id.who.int/icd/entity/53291568,=,FA20.1 & XA9ZW8
13,血清反応陰性関節リウマチ・頸椎,S1,M0608,D0KH,=,http://id.who.int/icd/entity/1108009158 & http://id.who.int/icd/entity/53291568,=,FA20.1 & XA9ZW8
13,血清反応陰性関節リウマチ・顎関節,L,M0608,LNPQ,=,http://id.who.int/icd/entity/1108009158 & http://id.who.int/icd/entity/614677372,=,FA20.1 & XA2SM2
13,血清反応陰性関節リウマチ・腰椎,L,M0608,NKFJ,=,http://id.who.int/icd/entity/1108009158 & http://id.who.int/icd/entity/405704375,=,FA20.1 & XA5J55
13,血清反応陰性関節リウマチ・脊椎,L,M0608,PJBH,=,http://id.who.int/icd/entity/1108009158 & http://id.who.int/icd/entity/929081680,=,FA20.1 & XA0D60
13,血清反応陰性関節リウマチ・胸椎,L,M0608,TLF3,=,http://id.who.int/icd/entity/1108009158 & http://id.who.int/icd/entity/335892208,=,FA20.1 & XA6E88
13,成人スチル病,L,M0610,T89V,=,http://id.who.int/icd/entity/549009522,=,FA23
13,成人発症スチル病,S1,M0610,T89V,=,http://id.who.int/icd/entity/549009522,=,FA23
13,成人型スチル病,S1,M0610,T89V,=,http://id.who.int/icd/entity/549009522,=,FA23
13,成人型スチール病,S1,M0610,T89V,=,http://id.who.int/icd/entity/549009522,=,FA23
13,成人発症スチール病,S1,M0610,T89V,=,http://id.who.int/icd/entity/549009522,=,FA23
13,リウマチ性滑液包炎,L,M0620,JTKP,=,http://id.who.int/icd/entity/576319925 / http://id.who.int/icd/entity/1984620329 ,=,FA20.Z / FB50.Z 
13,リウマチ性皮下結節,L,M0630,K0UP,=,http://id.who.int/icd/entity/828351769,<,FA20.0
13,炎症性多発性関節障害,L,M0640,E03J,=,http://id.who.int/icd/entity/396939646,=,FA2Z
13,ムチランス変形,L,M0680,FGS3,=,http://id.who.int/icd/entity/981832614 ,<,FA21.Y 
13,ムチランス様変形,S1,M0680,FGS3,=,http://id.who.int/icd/entity/981832614 ,<,FA21.Y 
13,ムチランス型関節リウマチ,S1,M0680,FGS3,=,http://id.who.int/icd/entity/981832614 ,<,FA21.Y 
13,ムチランス型RA,S1,M0680,FGS3,=,http://id.who.int/icd/entity/981832614 ,<,FA21.Y 
13,ムチランス型リウマチ,S1,M0680,FGS3,=,http://id.who.int/icd/entity/981832614 ,<,FA21.Y 
13,多発性リウマチ性関節炎・合併症なし,L,M0680,J96V,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,リウマチ様関節炎・合併症なし,L,M0680,JG4M,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,関節リウマチ・合併症なし,L,M0680,K2U3,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,関節リウマチ・肩関節・合併症なし,L,M0681,U17Q,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/719727487,=,FA20.Z & XA05J7
13,関節リウマチ・肘関節・合併症なし,L,M0682,H2A0,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/1364152594,=,FA20.Z & XA69H4
13,関節リウマチ・手関節・合併症なし,L,M0683,ATUC,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/1768750843,=,FA20.Z & XA64C3
13,尺側偏位,L,M0684,A3JV,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/29688395 ,<,FA20.Z & XA86T5
13,関節リウマチ・指関節・合併症なし,L,M0684,BD5H,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/951955211 ,=,FA20.Z & XA9291
13,関節リウマチ・股関節・合併症なし,L,M0685,L3VE,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/1188078244,=,FA20.Z & XA4XS4 
13,関節リウマチ・膝関節・合併症なし,L,M0686,GSVV,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/1574110781,=,FA20.Z & XA8RL1 
13,関節リウマチ・足関節・合併症なし,L,M0687,KRBR,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/2000483733,=,FA20.Z & XA27P3
13,関節リウマチ・趾関節・合併症なし,L,M0687,TEP0,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/1313102037　,=,FA20.Z & XA04T7
13,関節リウマチ・腰椎・合併症なし,L,M0688,E9KQ,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/929081680,=,FA20.Z & XA0D60
13,関節リウマチ・脊椎・合併症なし,L,M0688,GC0A,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/405704375,=,FA20.Z & XA5J55
13,関節リウマチ・頚椎・合併症なし,L,M0688,HM7V,=,http://id.who.int/icd/entity/576319925 &  http://id.who.int/icd/entity/53291568,=,FA20.Z & XA9ZW8
13,関節リウマチ・頸椎・合併症なし,S1,M0688,HM7V,=,http://id.who.int/icd/entity/576319925 &  http://id.who.int/icd/entity/53291568,=,FA20.Z & XA9ZW8
13,関節リウマチ・胸椎・合併症なし,L,M0688,N4EF,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/335892208,=,FA20.Z & XA6E88
13,関節リウマチ・顎関節・合併症なし,L,M0688,U24K,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/614677372,=,FA20.Z & XA2SM2
13,リウマチ様関節炎,L,M0690,JA3S,=,http://id.who.int/icd/entity/396939646,=,FA2Z 
13,関節リウマチ,L,M0690,RSAL,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,慢性リウマチ,S1,M0690,RSAL,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,RA,S1,M0690,RSAL,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,慢性リウマチ性疾患,S1,M0690,RSAL,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,慢性リウマチ性関節炎,S1,M0690,RSAL,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,慢性関節ロイマチス,S1,M0690,RSAL,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,慢性関節リウマチ,S1,M0690,RSAL,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,リウマチ,S2,M0690,RSAL,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,多発性リウマチ性関節炎,L,M0690,UM9B,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,多発性慢性関節リウマチ,S1,M0690,UM9B,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,慢性多発性リウマチ,S1,M0690,UM9B,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,多発性関節リウマチ,S1,M0690,UM9B,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,萎縮性関節炎,S2,M0690,UM9B,=,http://id.who.int/icd/entity/576319925,=,FA20.Z
13,関節リウマチ・肩関節,L,M0691,KLB5,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/719727487,=,FA20.Z & XA05J7
13,関節リウマチ・肘関節,L,M0692,DG94,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/1364152594,=,FA20.Z & XA69H4
13,関節リウマチ・手関節,L,M0693,QL2D,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/1768750843,=,FA20.Z & XA64C3
13,関節リウマチ・指関節,L,M0694,HHCE,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/951955211 ,=,FA20.Z & XA9291
13,関節リウマチ・股関節,L,M0695,A7U1,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/1188078244,=,FA20.Z & XA4XS4 
13,関節リウマチ・膝関節,L,M0696,MVUD,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/1574110781,=,FA20.Z & XA8RL1 
13,関節リウマチ・趾関節,L,M0697,JLLQ,=,http://id.who.int/icd/entity/576319925 & http://id.who.int/icd/entity/1313102037　,=,FA20.Z & XA04T7
