ICD10 章,標準病名,代表・同義,ICD10コード,交換コード,関係,ICD11 Foundation URI,関係,MMS
4,神経型先天性ヨード欠乏症候群,L,E000,M20F,=,http://id.who.int/icd/entity/209316576,=,5A00.04 
4,神経型先天性ヨード歇乏症候群,S1,E000,M20F,=,http://id.who.int/icd/entity/209316576,=,5A00.04 
4,神経型地方病性クレチン病,S2,E000,M20F,=,http://id.who.int/icd/entity/209316576,=,5A00.04 
4,粘液水腫型先天性ヨード欠乏症候群,L,E001,SBMR,=,http://id.who.int/icd/entity/1764894538,<,5A00.04     
4,粘液水腫型先天性ヨード歇乏症候群,S1,E001,SBMR,=,http://id.who.int/icd/entity/1764894538,<,5A00.04     
4,粘液水腫型地方病性クレチン病,S2,E001,SBMR,=,http://id.who.int/icd/entity/1764894538,<,5A00.04     
4,混合型先天性ヨード欠乏症候群,L,E002,N3MK,=,http://id.who.int/icd/entity/496990133,<,5A00.04
4,混合型先天性ヨード歇乏症候群,S1,E002,N3MK,=,http://id.who.int/icd/entity/496990133,<,5A00.04
4,混合型地方病性クレチン病,S2,E002,N3MK,=,http://id.who.int/icd/entity/496990133,<,5A00.04
4,クレチン病,L,E009,BJMU,=,http://id.who.int/icd/entity/900488632,=,5A00.04
4,クレチン症,S1,E009,BJMU,=,http://id.who.int/icd/entity/900488632,=,5A00.04
4,先天性ヨード欠乏症候群,L,E009,CCS8,=,http://id.who.int/icd/entity/900488632,=,5A00.04
4,先天性ヨード歇乏症候群,S1,E009,CCS8,=,http://id.who.int/icd/entity/900488632,=,5A00.04
4,先天性ヨード歇乏性甲状腺機能低下症,S2,E009,CCS8,=,http://id.who.int/icd/entity/900488632,=,5A00.04
4,先天性ヨード欠乏性甲状腺機能低下症,S2,E009,CCS8,=,http://id.who.int/icd/entity/900488632,=,5A00.04
4,地方病性クレチン病,L,E009,LJJE,=,http://id.who.int/icd/entity/1764894538,=,5A00.04
4,地方病性甲状腺腫,L,E012,LG07,=,http://id.who.int/icd/entity/276898399,=,5A00.10 
4,脱ヨード化障害,L,E018,G6QL,=,http://id.who.int/icd/entity/1357352994,=,5A00.1Z     
4,ヨード欠乏性甲状腺機能低下症,L,E018,QT66,=,http://id.who.int/icd/entity/1357352994,=,5A00.1Z     
4,ヨード歇乏性甲状腺機能低下症,S1,E018,QT66,=,http://id.who.int/icd/entity/1357352994,=,5A00.1Z     
4,ヨード誘発性甲状腺機能低下症,S2,E018,QT66,=,http://id.who.int/icd/entity/1357352994,=,5A00.1Z     
4,びまん性先天性甲状腺腫,L,E030,D0VC,=,http://id.who.int/icd/entity/234769120,=,5A00.00    
4,甲状腺無形成,L,E031,CTGP,=,http://id.who.int/icd/entity/508421438,<,5A00.01
4,先天性甲状腺欠損,S1,E031,CTGP,=,http://id.who.int/icd/entity/508421438,<,5A00.01
4,甲状腺欠損・先天性,S1,E031,CTGP,=,http://id.who.int/icd/entity/508421438,<,5A00.01 
4,無甲状腺症,S1,E031,CTGP,=,http://id.who.int/icd/entity/508421438,<,5A00.01
4,先天性甲状腺萎縮,L,E031,J2SA,=,http://id.who.int/icd/entity/1756727158,=,5A00.01 
4,先天性甲状腺機能低下症,L,E031,N1J4,=,http://id.who.int/icd/entity/602450215,=,5A00.0Z 
4,先天性甲状腺機能低下(症),S1,E031,N1J4,=,http://id.who.int/icd/entity/602450215,=,5A00.0Z 
4,先天性甲状腺機能低下,S1,E031,N1J4,=,http://id.who.int/icd/entity/602450215,=,5A00.0Z 
4,放射線甲状腺機能低下症,L,E032,JLHC,=,http://id.who.int/icd/entity/130952890,=,5D40.0
4,放射線性甲状腺機能低下症,S1,E032,JLHC,=,http://id.who.int/icd/entity/130952890,=,5D40.0
4,薬剤性甲状腺機能低下症,L,E032,TJPR,=,http://id.who.int/icd/entity/471390091 / http://id.who.int/icd/entity/1868408442,=,5A00.20 / NE60 
4,感染後甲状腺機能低下症,L,E033,Q83D,=,http://id.who.int/icd/entity/1090587977 / http://id.who.int/icd/entity/1435254666,=,5A00.2Z / 1H0Z
4,後天性甲状腺萎縮,L,E034,D1NS,=,http://id.who.int/icd/entity/1827568994,<,5A00.Y 　
4,甲状腺萎縮,S2,E034,D1NS,=,http://id.who.int/icd/entity/1827568994,<,5A00.Y 　
4,甲状腺切除性悪液質,L,E034,ERKS,<,http://id.who.int/icd/entity/1907280211,<,5A00.Y　
4,粘液水腫性昏睡,L,E035,NSC6,=,http://id.who.int/icd/entity/1878410271,=,5A00.21
4,続発性甲状腺機能低下症,L,E038,B3RC,<,http://id.who.int/icd/entity/1090587977,<,5A00.2Z 
4,続発性粘液水腫,S2,E038,B3RC,<,http://id.who.int/icd/entity/1090587977,<,5A00.2Z 
4,下垂体性甲状腺機能低下症,L,E038,KDK8,=,http://id.who.int/icd/entity/758484435,<,5A61.40 
4,二次性甲状腺機能低下症,L,E038,KDK8,=,http://id.who.int/icd/entity/758484435,<,5A61.40 
4,一過性甲状腺機能低下症,L,E038,ML65,<,http://id.who.int/icd/entity/1090587977,<,5A00.2Z 
4,視床下部性甲状腺機能低下症,L,E038,TCPH,=,http://id.who.int/icd/entity/1750704082,<,5A61.40 
4,三次性甲状腺機能低下症,L,E038,TCPH,=,http://id.who.int/icd/entity/1750704082,<,5A61.40 
4,甲状腺機能低下に伴う貧血,L,E039,AAVK,=,http://id.who.int/icd/entity/1722092627 / http://id.who.int/icd/entity/224336967,=,5A00.Z / 3A9Z
4,低Ｔ３症候群,L,E039,BNTJ,=,http://id.who.int/icd/entity/998433478,=,5A06
4,低T3症候群,S0,E039,BNTJ,=,http://id.who.int/icd/entity/998433478,=,5A06
4,若年性甲状腺機能低下症,L,E039,FSCU,<,http://id.who.int/icd/entity/1722092627,<,5A00.Z 　
4,原発性甲状腺機能低下症,L,E039,J02E,<,http://id.who.int/icd/entity/1722092627,<,5A00.Z 　
4,特発性甲状腺機能低下症,S1,E039,J02E,=,http://id.who.int/icd/entity/1722092627 & http://id.who.int/icd/entity/894194405,=,5A00.Z & XB5F  
4,ホフマン症候群,L,E039,SR0S,=,http://id.who.int/icd/entity/567222004,<,5A00.2Y 
4,甲状腺性ミオパチー,S1,E039,SR0S,=,http://id.who.int/icd/entity/1070616198,<,5A00.2Y 
4,HOFFMANN症候群,S1,E039,SR0S,=,http://id.who.int/icd/entity/567222004,<,5A00.2Y 
4,粘液水腫性ミオパシー,S1,E039,SR0S,=,http://id.who.int/icd/entity/1246726171,<,5A00.2Y
4,甲状腺機能低下症性ミオパチー,S1,E039,SR0S,=,http://id.who.int/icd/entity/1070616198,<,5A00.2Y 
4,粘液水腫性ミオパチー,S1,E039,SR0S,=,http://id.who.int/icd/entity/1246726171,<,5A00.2Y
4,甲状腺機能低下性ミオパシー,S1,E039,SR0S,=,http://id.who.int/icd/entity/1070616198,<,5A00.2Y 
4,甲状腺性ミオパシー,S1,E039,SR0S,=,http://id.who.int/icd/entity/1070616198,<,5A00.2Y 
4,甲状腺機能低下性ミオパチー,S1,E039,SR0S,=,http://id.who.int/icd/entity/1070616198,<,5A00.2Y 
4,粘液水腫,L,E039,T3Q8,=,http://id.who.int/icd/entity/1090587977,=,5A00.2Z 
4,甲状腺機能低下症,L,E039,VA89,=,http://id.who.int/icd/entity/1722092627,=,5A00.Z 
4,甲状腺機能低下,S1,E039,VA89,=,http://id.who.int/icd/entity/1722092627,=,5A00.Z 
4,甲状腺機能低下(症),S1,E039,VA89,=,http://id.who.int/icd/entity/1722092627,=,5A00.Z 
4,甲状腺機能不全(症),S2,E039,VA89,=,http://id.who.int/icd/entity/1722092627,=,5A00.Z 
4,後天性甲状腺機能低下(症),S2,E039,VA89,=,http://id.who.int/icd/entity/1090587977,=,5A00.2Z
4,後天性甲状腺機能低下,S2,E039,VA89,=,http://id.who.int/icd/entity/1090587977,=,5A00.2Z
4,後天性甲状腺機能低下症,S2,E039,VA89,=,http://id.who.int/icd/entity/1090587977,=,5A00.2Z
4,後天性甲状腺機能低下症の認知症,S2,E039,VA89,=,http://id.who.int/icd/entity/987674172,=,6D85.Y/5A00.2Z
4,後天性甲状腺機能低下症の痴呆,S2,E039,VA89,=,http://id.who.int/icd/entity/987674172,=,6D85.Y/5A00.2Z
4,甲状腺機能不全症,S2,E039,VA89,=,http://id.who.int/icd/entity/1722092627,=,5A00.Z 
4,甲状腺機能不全,S2,E039,VA89,=,http://id.who.int/icd/entity/1722092627,=,5A00.Z 
4,単純性結節性甲状腺腫,L,E040,E7DP,=,http://id.who.int/icd/entity/914832290,=,5A01.0
4,単純性甲状腺腫,L,E040,QG90,=,http://id.who.int/icd/entity/185382638,=,5A01.0
4,非中毒性びまん性甲状腺腫,L,E040,QNER,=,http://id.who.int/icd/entity/185382638,=,5A01.0
4,甲状腺のう胞,L,E041,G5QR,=,http://id.who.int/icd/entity/1405941300,=,5A01.1
4,嚢腫性甲状腺腫,S1,E041,G5QR,=,http://id.who.int/icd/entity/1405941300,=,5A01.1
4,嚢胞性甲状腺,S1,E041,G5QR,=,http://id.who.int/icd/entity/1405941300,=,5A01.1
4,のう胞性甲状腺,S1,E041,G5QR,=,http://id.who.int/icd/entity/1405941300,=,5A01.1
4,甲状腺嚢腫,S1,E041,G5QR,=,http://id.who.int/icd/entity/1405941300,=,5A01.1
4,甲状腺嚢胞,S1,E041,G5QR,=,http://id.who.int/icd/entity/1405941300,=,5A01.1
