ICD10 章,標準病名,代表・同義,ICD10コード,交換コード,関係,ICD11 Foundation URI,関係,MMS
8,耳管開放症,L,H690,PRRB,=,http://id.who.int/icd/entity/1112306780,=,AB10.1
8,耳管開放(症),S1,H690,PRRB,=,http://id.who.int/icd/entity/1112306780,=,AB10.1
8,耳管開放,S1,H690,PRRB,=,http://id.who.int/icd/entity/1112306780,=,AB10.1
8,耳管機能低下,L,H699,L519,=,http://id.who.int/icd/entity/645209058 ,=,AB10.Z 
8,耳性気圧障害,S1,H699,L519,=,http://id.who.int/icd/entity/645209058 & http://id.who.int/icd/entity/2144490277 ,=,AB10.Y & XE5DF
8,耳管機能不全,S1,H699,L519,=,http://id.who.int/icd/entity/645209058 ,=,AB10.Z 
8,耳管筋麻痺,S2,H699,L519,<,http://id.who.int/icd/entity/645209058 ,<,AB10.Y
8,乳様突起膿瘍,L,H700,GMQ5,=,http://id.who.int/icd/entity/737355413,<,AB11.0
8,乳様突起蓄膿症,S1,H700,GMQ5,=,http://id.who.int/icd/entity/1539127142,<,AB11.0
8,ベツオールド膿瘍,S1,H700,GMQ5,=,http://id.who.int/icd/entity/990969293,<,AB11.0
8,フォンベツオールド膿瘍,S1,H700,GMQ5,=,http://id.who.int/icd/entity/990969293,<,AB11.0
8,急性乳様突起炎,L,H700,LSDQ,=,http://id.who.int/icd/entity/995310870 ,=,AB11.0
8,急性乳突炎,S1,H700,LSDQ,=,http://id.who.int/icd/entity/995310870 ,=,AB11.0
8,慢性乳様突起炎,L,H701,CAAE,=,http://id.who.int/icd/entity/1578692740,=,AB11.1
8,慢性乳突炎,S1,H701,CAAE,=,http://id.who.int/icd/entity/1578692740,=,AB11.1
8,乳様突起カリエス,L,H701,EVMV,=,http://id.who.int/icd/entity/1870935966,<,AB11.1
8,乳様突起瘻,L,H701,F826,=,http://id.who.int/icd/entity/1789925472,<,AB11.1
8,耳介後部皮膚瘻,S2,H701,F826,=,http://id.who.int/icd/entity/1784013040,<,AB11.1
8,錐体尖端炎,L,H702,RBUH,=,http://id.who.int/icd/entity/716546173,=,AB11.2
8,錐体炎,S1,H702,RBUH,=,http://id.who.int/icd/entity/716546173,=,AB11.2
8,錐体尖炎,S1,H702,RBUH,=,http://id.who.int/icd/entity/716546173,=,AB11.2
8,乳様突起炎,L,H709,G631,=,http://id.who.int/icd/entity/1390851693,=,AB11.3
8,乳突炎,S1,H709,G631,=,http://id.who.int/icd/entity/1390851693,=,AB11.3
8,硬化性乳様突起炎,S2,H709,G631,<,http://id.who.int/icd/entity/444340411,<,AB11.Y 
8,コレステリン肉芽腫,L,H71,C8Q6,=,http://id.who.int/icd/entity/2134365487,=,AB12
8,コレステロール肉芽腫,S1,H71,C8Q6,=,http://id.who.int/icd/entity/2134365487,=,AB12
8,真珠腫性中耳炎,L,H71,CQND,=,http://id.who.int/icd/entity/2134365487,=,AB12
8,鼓室真珠腫症,L,H71,N99B,=,http://id.who.int/icd/entity/1009629364,=,AB12 & XA08X4
8,コレステリン腫,L,H71,R17L,=,http://id.who.int/icd/entity/2134365487,=,AB12
8,仮性真珠腫,L,H71,RHC2,=,http://id.who.int/icd/entity/200843960 ,=,AB12
8,コレステリン中耳炎,L,H71,RPVA,=,http://id.who.int/icd/entity/2134365487,=,AB12
8,真珠腫,L,H71,UPKQ,=,http://id.who.int/icd/entity/2134365487,=,AB12
8,中耳真珠腫,S1,H71,UPKQ,=,http://id.who.int/icd/entity/2134365487,=,AB12
8,真珠腫症,S1,H71,UPKQ,=,http://id.who.int/icd/entity/2134365487,=,AB12
8,真珠腫(症),S1,H71,UPKQ,=,http://id.who.int/icd/entity/2134365487,=,AB12
8,中心性鼓膜穿孔,L,H720,DFEN,=,http://id.who.int/icd/entity/640439721,=,AB13.0 
8,鼓膜弛緩部穿孔,L,H721,CEDV,=,http://id.who.int/icd/entity/1130862653,=,AB13.1
8,上鼓室穿孔,L,H721,U5CU,=,http://id.who.int/icd/entity/1130862653,=,AB13.1
8,鼓膜全欠損,L,H728,DJ9R,=,http://id.who.int/icd/entity/1748399726,=,AB13.Y & XK63
8,鼓膜全歇損,S1,H728,DJ9R,=,http://id.who.int/icd/entity/1748399726,=,AB13.Y & XK63
8,多発性鼓膜穿孔,L,H728,NCD8,=,http://id.who.int/icd/entity/1253417995 ,<,AB13.Y 
