ICD10 章,標準病名,代表・同義,ICD10コード,交換コード,関係,ICD11 Foundation URI,関係,MMS
1,MRSA腸炎,S0,A048,FPUH,=,http://id.who.int/icd/entity/1681048785 ,=,1A0Y / MG51.00
1,緑膿菌性腸炎,L,A048,H1K7,=,http://id.who.int/icd/entity/36782675 ,=,1A0Y &XN5L6 
1,クレブシェラ腸炎,L,A048,Q7UJ,=,http://id.who.int/icd/entity/135352227 & http://id.who.int/icd/entity/1889951404,=,1A0Y & XN620
1,クロストリジウム・ウェルシュ腸炎,L,A048,VV9L,=,http://id.who.int/icd/entity/135352227 & http://id.who.int/icd/entity/789302389,=,1A0Y & XN7J5
1,腸内細菌性脊椎炎,L,A049,DK25,=,http://id.who.int/icd/entity/868468606,=,FA90.Z
1,細菌性腸炎,L,A049,GMM7,=,http://id.who.int/icd/entity/135352227,=,1A0Z  
1,急性細菌性腸炎,S1,A049,GMM7,=,http://id.who.int/icd/entity/135352227 & http://id.who.int/icd/entity/786106375,=,1A0Z  & XT5R
1,伝染性細菌性腸疾患,S2,A049,GMM7,=,http://id.who.int/icd/entity/135352227,<,1A0Z
1,細菌性大腸炎,L,A049,HTUT,=,http://id.who.int/icd/entity/1851734799,=,1A02 
1,細菌性胃腸炎,L,A049,M03B,=,http://id.who.int/icd/entity/2080365623,=,1A02 
1,細菌性下痢症,L,A049,R4EL,=,http://id.who.int/icd/entity/135352227,=,1A0Z  
1,細菌性下痢,S1,A049,R4EL,=,http://id.who.int/icd/entity/135352227,=,1A0Z  
1,細菌性下痢(症),S1,A049,R4EL,=,http://id.who.int/icd/entity/135352227,=,1A0Z 
1,ぶどう球菌食中毒,L,A050,NAS6,=,http://id.who.int/icd/entity/1642556936,=,1A10
1,ブドウ球菌食中毒,S1,A050,NAS6,=,http://id.who.int/icd/entity/1642556936,=,1A10
1,ぶどう球菌性食中毒,S1,A050,NAS6,=,http://id.who.int/icd/entity/1642556936,=,1A10
1,ブドウ球菌性食中毒,S1,A050,NAS6,=,http://id.who.int/icd/entity/1642556936,=,1A10
1,乳児ボツリヌス症,L,A051,EJKL,=,http://id.who.int/icd/entity/2113104711,=,1A11.1 & XT2C  
1,乳児ボツリヌス中毒,S1,A051,EJKL,=,http://id.who.int/icd/entity/2113104711,=,1A11.1 & XT2C  
1,ボツリヌス中毒,L,A051,PKDP,=,http://id.who.int/icd/entity/78422942,=,1A11.Z
1,ボツリヌス食中毒,S1,A051,PKDP,=,http://id.who.int/icd/entity/2033726602,=,1A11.0
1,ボツリヌス症,S1,A051,PKDP,=,http://id.who.int/icd/entity/78422942,=,1A11.Z
1,ボツリヌス菌食中毒,S1,A051,PKDP,=,http://id.who.int/icd/entity/2033726602,=,1A11.0
1,ウェルシュ菌食中毒,L,A052,LGL5,=,http://id.who.int/icd/entity/1879176035,=,1A12
1,壊死性腸炎,L,A052,Q8LF,=,http://id.who.int/icd/entity/1688127370,=,1A40.Z 
1,腸炎ビブリオ食中毒,L,A053,FQUT,=,http://id.who.int/icd/entity/357187319,=,1A1Y & XN1AA
1,腸炎ビブリオ感染症,L,A053,GMGQ,=,http://id.who.int/icd/entity/59746265,=,1A01 & XN1AA
1,セレウス菌食中毒,L,A054,T98K,=,http://id.who.int/icd/entity/1722068323,=,1A13
1,セレウス食中毒,S1,A054,T98K,=,http://id.who.int/icd/entity/1722068323,=,1A13
1,連鎖球菌食中毒,L,A058,E1VS,=,http://id.who.int/icd/entity/1834648119 & http://id.who.int/icd/entity/1997317917,=,1A1Y & XN3NM
1,れんさ球菌食中毒,S1,A058,E1VS,=,http://id.who.int/icd/entity/1834648119 & http://id.who.int/icd/entity/1997317917,=,1A1Y & XN3NM
1,レンサ球菌食中毒,S1,A058,E1VS,=,http://id.who.int/icd/entity/1834648119 & http://id.who.int/icd/entity/1997317917,=,1A1Y & XN3NM
1,エルシニア菌食中毒,L,A058,EAJE,=,http://id.who.int/icd/entity/1834648119 & http://id.who.int/icd/entity/1542213496,=,1A1Y & XN4QG 
1,細菌性食中毒,L,A059,LE9M,=,http://id.who.int/icd/entity/1834648119,=,1A1Z 
1,急性アメーバ症,L,A060,AD9P,=,http://id.who.int/icd/entity/1616956984,=,1A36.00
1,急性赤痢アメーバ症,S1,A060,AD9P,=,http://id.who.int/icd/entity/1616956984,=,1A36.00
1,急性アメーバ赤痢,L,A060,CDDE,=,http://id.who.int/icd/entity/1616956984,=,1A36.00
1,急性アメーバ腸炎,S1,A060,CDDE,=,http://id.who.int/icd/entity/1616956984,=,1A36.00
1,腸アメーバ症,L,A060,H0FN,=,http://id.who.int/icd/entity/349019849,=,1A36.01
1,腸管アメーバ症,S1,A060,H0FN,=,http://id.who.int/icd/entity/349019849,=,1A36.01 
1,アメーバ赤痢,L,A060,LT0J,=,http://id.who.int/icd/entity/1616956984,=,1A36.00
1,アメーバ性赤痢,S1,A060,LT0J,=,http://id.who.int/icd/entity/1616956984,=,1A36.00
1,アメーバ性腸炎,S1,A060,LT0J,=,http://id.who.int/icd/entity/1727029934,=,1A36.0Z
1,アメーバ腸炎,S1,A060,LT0J,=,http://id.who.int/icd/entity/1727029934,=,1A36.0Z
1,アメーバ性大腸炎,S1,A060,LT0J,=,http://id.who.int/icd/entity/2117112070,=,1A36.0Z & XA1B13
1,慢性腸アメーバ症,L,A061,BR24,=,http://id.who.int/icd/entity/86705058,=,1A36.0Z & XT8W
1,慢性アメーバ症,L,A061,JPRR,=,http://id.who.int/icd/entity/86705058,=,1A36.0Z & XT8W
1,慢性赤痢アメーバ症,S1,A061,JPRR,=,http://id.who.int/icd/entity/86705058,=,1A36.0Z & XT8W
1,慢性アメーバ赤痢,L,A061,KD90,=,http://id.who.int/icd/entity/86705058,=,1A36.0Z & XT8W
1,アメーバ性非赤痢性大腸炎,L,A062,L166,=,http://id.who.int/icd/entity/1959427510,<,1A36.0Z
1,腸管アメーバ肉芽腫,L,A063,E5ML,=,http://id.who.int/icd/entity/349019849,=,1A36.01
1,アメーバ性肉芽腫,L,A063,H4CG,=,http://id.who.int/icd/entity/349019849,=,1A36.01
1,アメーバ性肝膿瘍,L,A064,DP0A,=,http://id.who.int/icd/entity/1730350429,=,1A36.10 
1,肝アメーバ症,L,A064,T3ME,=,http://id.who.int/icd/entity/1730350429,=,1A36.10 
1,アメーバ性肺膿瘍,L,A065,FK10,=,http://id.who.int/icd/entity/40419529,=,1A36.11
1,アメーバ症性呼吸器障害,L,A065,U4QN,<,http://id.who.int/icd/entity/40419529 / http://id.who.int/icd/entity/197934298,<,1A36.11 / CB7Z
1,アメーバ性脳膿瘍,L,A066,CBR8,=,http://id.who.int/icd/entity/1992658998,=,1A36.1Y & XA9738 / 1D03.3  
