ICD10 章,標準病名,代表・同義,ICD10コード,交換コード,関係,ICD11 Foundation URI,関係,MMS
6,視神経髄膜炎,L,G039,E8FQ,=,http://id.who.int/icd/entity/631153919 & http://id.who.int/icd/entity/2013768320 ,=,8E40.Z & XA1E00
6,肥厚性硬膜炎,L,G039,EU4Q,=,http://id.who.int/icd/entity/1561437485,<,8E40.Y 
6,髄膜炎,L,G039,G3CA,=,http://id.who.int/icd/entity/106596694,=,8E40.Z
6,脳脊髄膜炎,S1,G039,G3CA,=,http://id.who.int/icd/entity/106596694,=,8E40.Z 
6,脳髄膜炎,S2,G039,G3CA,=,http://id.who.int/icd/entity/106596694 & http://id.who.int/icd/entity/1979147242,=,8E40.Z & XA6HA2
6,脳膜炎,S2,G039,G3CA,=,http://id.who.int/icd/entity/692856715,<,8E40.3
6,軟膜炎,L,G039,H4PS,=,http://id.who.int/icd/entity/106596694 & http://id.who.int/icd/entity/39030115,=,8E40.Z & XA6AF5 
6,偽性髄膜炎,L,G039,H67J,<,http://id.who.int/icd/entity/106596694,<,8E40.Z
6,くも膜炎,L,G039,K2RC,=,http://id.who.int/icd/entity/414817254,=,8E40.3
6,脊髄膜炎,L,G039,S31N,=,http://id.who.int/icd/entity/106596694 & http://id.who.int/icd/entity/1284492970,=,8E40.Z & XA5AH0
6,脊髄性くも膜炎,S2,G039,S31N,=,http://id.who.int/icd/entity/1074591848,<,8E40.3
6,閉塞性髄膜炎,L,G039,TG9A,<,http://id.who.int/icd/entity/106596694,<,8E40.Y
6,頚髄癒着性脊髄膜炎,S1,G039,TG9A,=,http://id.who.int/icd/entity/553062542 & http://id.who.int/icd/entity/1284492970 & http://id.who.int/icd/entity/559293431,<,"8E40.Y & XA5AH0 & XA1SP1
"
6,閉鎖性髄膜炎,S1,G039,TG9A,<,http://id.who.int/icd/entity/106596694,<,8E40.Y
6,頸髄癒着性脊髄膜炎,S1,G039,TG9A,=,http://id.who.int/icd/entity/553062542 & http://id.who.int/icd/entity/1284492970 & http://id.who.int/icd/entity/559293431,<,"8E40.Y & XA5AH0 & XA1SP1
"
6,硬膜炎,L,G039,UD25,=,http://id.who.int/icd/entity/592562777,=,8E41.Z
6,予防接種後脳炎,L,G040,CMFC,=,http://id.who.int/icd/entity/1229845027,<,8A42.Y
6,免疫処置後脳炎,S2,G040,CMFC,=,http://id.who.int/icd/entity/1229845027,<,8A42.Y
6,種痘後脳炎,S2,G040,CMFC,=,http://id.who.int/icd/entity/1229845027,<,8A42.Y
6,急性散在性脳脊髄炎,L,G040,F456,=,http://id.who.int/icd/entity/1390433308,=,8A42.Z
6,播種性脳脊髄炎,S1,G040,F456,=,http://id.who.int/icd/entity/1390433308,=,8A42.Z
6,急性播種性脳炎,S1,G040,F456,=,http://id.who.int/icd/entity/1390433308,=,8A42.Z
6,ADEM,S1,G040,F456,=,http://id.who.int/icd/entity/1390433308,=,8A42.Z
6,予防接種後脳脊髄炎,L,G040,S7T2,=,http://id.who.int/icd/entity/1229845027,<,8A42.Y
6,ワクチン接種後脳炎,S1,G040,S7T2,=,http://id.who.int/icd/entity/1229845027,<,8A42.Y
6,ワクチン接種後脳脊髄炎,S1,G040,S7T2,=,http://id.who.int/icd/entity/1229845027,<,8A42.Y
6,種痘後脊髄炎,S2,G040,S7T2,=,http://id.who.int/icd/entity/1229845027,<,8A42.Y
6,種痘後脳脊髄炎,S2,G040,S7T2,=,http://id.who.int/icd/entity/1229845027,<,8A42.Y
6,化膿性脊髄炎,L,G042,J1AS,=,http://id.who.int/icd/entity/392898612,<,1D02.Z
6,化膿性脳髄膜炎,L,G042,NRRF,=,http://id.who.int/icd/entity/976163179,<,1D01.Z & XA6HA2
6,抗ＮＭＤＡ受容体脳炎,L,G048,A01K,=,http://id.who.int/icd/entity/1568915618,<,8E4A.0 
6,抗NMDA受容体脳炎,S0,G048,A01K,=,http://id.who.int/icd/entity/1568915618,<,8E4A.0 
6,急性小脳性失調症,L,G048,ELFK,=,http://id.who.int/icd/entity/385351156 & http://id.who.int/icd/entity/976604742 & http://id.who.int/icd/entity/786106375,<,8E4A.0 & XA1CW2 & XT5R
6,自己免疫性辺縁系脳炎,L,G048,GFR8,=,http://id.who.int/icd/entity/1254443511,<,8E4A.0 
6,感染後脳炎,L,G048,HVPA,=,http://id.who.int/icd/entity/385351156,<,8E4A.0 
6,感染後脳脊髄炎,L,G048,JU1G,=,http://id.who.int/icd/entity/680294872,<,8A42.Y 
6,ラスムッセン脳炎,L,G048,KFAM,=,http://id.who.int/icd/entity/182666470,<,8A62.Y
6,RASMUSSEN症候群,S1,G048,KFAM,<,http://id.who.int/icd/entity/669338526,<,8A66.Y
6,ラスムッセン症候群,S1,G048,KFAM,<,http://id.who.int/icd/entity/669338526,<,8A66.Y
6,RASMUSSEN脳炎,S1,G048,KFAM,<,http://id.who.int/icd/entity/669338526,<,8A66.Y
6,アトピー性脊髄炎,L,G048,M1MA,=,http://id.who.int/icd/entity/1993728609 / http://id.who.int/icd/entity/642618805 ,=,8B41 / 4A8Z 
6,圧迫性脊髄炎,L,G049,A08G,<,http://id.who.int/icd/entity/1993728609 / http://id.who.int/icd/entity/1989556002,<,8B41 / FB1Z
6,脳炎,L,G049,BA38,=,http://id.who.int/icd/entity/151219786,<,8E4Y
6,辺縁系脳炎,L,G049,BJMV,=,http://id.who.int/icd/entity/1058231555 & http://id.who.int/icd/entity/407816093,=,1D00.Z & XA8733 
6,辺縁系脳症,S1,G049,BJMV,=,http://id.who.int/icd/entity/1375895174 & http://id.who.int/icd/entity/407816093 ,=,8E47 & XA8733 
6,急性上行性脊髄炎,L,G049,CQAN,=,http://id.who.int/icd/entity/1328350091 & http://id.who.int/icd/entity/786106375,1,8B41 & XT5R 
6,続発性脳炎,L,G049,CVAN,<,http://id.who.int/icd/entity/151219786,<,8E4Y
6,多発性脊髄神経根炎,L,G049,FJ11,<,http://id.who.int/icd/entity/1993728609 ,<,MB41 
6,多発性脊髄根神経根炎,S1,G049,FJ11,<,http://id.who.int/icd/entity/1993728609 ,<,MB41 
6,慢性脊髄炎,L,G049,HAVT,=,http://id.who.int/icd/entity/1993728609 & http://id.who.int/icd/entity/490003542 ,=,8B41 & XT8W
6,脊髄髄膜炎,L,G049,HRCF,=,http://id.who.int/icd/entity/631153919 & http://id.who.int/icd/entity/1284492970,=, 8E40.Z & XA5AH0
6,急性脊髄炎,L,G049,K4PC,=,"http://id.who.int/icd/entity/1993728609 & http://id.who.int/icd/entity/786106375 
",=,8B41 & XT5R
6,慢性脳炎,L,G049,LAB3,=,http://id.who.int/icd/entity/151219786  & http://id.who.int/icd/entity/490003542  ,=,8E4Y & XT8W
6,髄膜脊髄炎,L,G049,N1JF,=,http://id.who.int/icd/entity/631153919 & http://id.who.int/icd/entity/1284492970 ,=,8E40.Z & XA5AH0
6,硬化性脊髄炎,L,G049,NUQD,<,http://id.who.int/icd/entity/1328350091,<,8A41.0
6,脳室炎,L,G049,P67M,=,http://id.who.int/icd/entity/1993728609 & http://id.who.int/icd/entity/1651949308 ,=,8E4Y & XA26E8
6,脳脊髄炎,L,G049,S3C2,<,http://id.who.int/icd/entity/1993728609,<,8B41
6,脊髄炎,L,G049,TBHR,=,http://id.who.int/icd/entity/1993728609,=,8B41
6,髄膜脳炎,L,G049,VDF0,<,http://id.who.int/icd/entity/631153919 ,<, 8E40.Z 
6,前頭部脳膿瘍,L,G060,A01D,=,http://id.who.int/icd/entity/1869337295,=,1D03.3Y & XA2NT0
6,側頭部脳膿瘍,L,G060,BE9P,=,http://id.who.int/icd/entity/1881104788,=,1D03.3Y & XA97T4
6,脳膿瘍,L,G060,DF8T,=,http://id.who.int/icd/entity/1128677700 ,=,1D03.3Z
6,後頭部脳膿瘍,L,G060,E9S3,=,http://id.who.int/icd/entity/1386001399,=,1D03.3Y & XA89Y2
6,頭頂部脳膿瘍,L,G060,FMFF,=,http://id.who.int/icd/entity/1200373998,=,1D03.3Y & XA92Y6
6,硬膜下肉芽腫,L,G060,KM33,=,http://id.who.int/icd/entity/629126866 & http://id.who.int/icd/entity/277341308,=,1D04.1Z & XA1FQ8
6,頭蓋内膿瘍,L,G060,NQGM,=,http://id.who.int/icd/entity/1128677700,=,1D03.3Z 
6,大脳性膿瘍,S2,G060,NQGM,=,http://id.who.int/icd/entity/1077688798,=,1D03.3Y & XA1M33
6,側頭葉膿瘍,S2,G060,NQGM,=,http://id.who.int/icd/entity/1881104788,=,1D03.3Y & XA97T4
6,小脳脳膿瘍,L,G060,U3LK,=,http://id.who.int/icd/entity/1656744891,<,1D03.3Y
6,小脳膿瘍,S1,G060,U3LK,=,http://id.who.int/icd/entity/1656744891,<,1D03.3Y
6,小脳性膿瘍,S1,G060,U3LK,=,http://id.who.int/icd/entity/1656744891,<,1D03.3Y
6,硬膜外肉芽腫,L,G060,VB5C,<,http://id.who.int/icd/entity/629126866,<,1D04.1Y
6,脊椎管内肉芽腫,L,G061,DGGT,=,http://id.who.int/icd/entity/2017227771,=,1D04.2 
6,脊髄膿瘍,L,G061,F3KC,=,http://id.who.int/icd/entity/486617244,=,1D03.5
6,髄内膿瘍,S1,G061,F3KC,=,http://id.who.int/icd/entity/486617244,=,1D03.5
6,脊髄伝染膿瘍,S2,G061,F3KC,=,http://id.who.int/icd/entity/486617244,=,1D03.5
6,脊髄伝染瘍,S2,G061,F3KC,=,http://id.who.int/icd/entity/486617244,=,1D03.5
6,脊髄硬膜外膿瘍,L,G061,R8BS,=,http://id.who.int/icd/entity/1299705786,=,1D03.4 
6,脊柱管内膿瘍,S2,G061,R8BS,=,http://id.who.int/icd/entity/486617244,=,1D03.5
6,脊椎管内膿瘍,S2,G061,R8BS,=,http://id.who.int/icd/entity/486617244,=,1D03.5
6,硬膜下膿瘍,L,G062,L5K1,=,http://id.who.int/icd/entity/613341872,=,1D03.1
6,くも膜下膿瘍,L,G062,QPAF,=,http://id.who.int/icd/entity/1913657904,=,1D03.Y & XA1XM6
6,硬膜内膿瘍,L,G062,SC5T,=,http://id.who.int/icd/entity/613341872,=,1D03.1
6,硬膜外膿瘍,L,G062,VF8R,=,http://id.who.int/icd/entity/1147230459,=,1D03.2
6,脳静脈洞血栓症,L,G08,AU63,=,http://id.who.int/icd/entity/1655658429,=,8B22.1
6,頭蓋内静脈洞血栓症,S1,G08,AU63,=,http://id.who.int/icd/entity/1655658429,=,8B22.1
6,脳静脈洞血栓,S1,G08,AU63,=,http://id.who.int/icd/entity/1655658429,=,8B22.1
6,頭蓋静脈洞血栓,S1,G08,AU63,=,http://id.who.int/icd/entity/1655658429,=,8B22.1
6,頭蓋内静脈洞炎,S2,G08,AU63,=,http://id.who.int/icd/entity/1655658429,=,8B22.1
6,頭蓋静脈洞炎,S2,G08,AU63,=,http://id.who.int/icd/entity/1655658429,=,8B22.1
6,横静脈洞血栓症,L,G08,J4L0,=,http://id.who.int/icd/entity/1297208911,=,8B22.1 & XA4289
6,横静脈洞血栓,S1,G08,J4L0,=,http://id.who.int/icd/entity/1297208911,=,8B22.1 & XA4289
6,Ｓ状静脈洞血栓症,L,G08,LPGE,=,http://id.who.int/icd/entity/1966883342,=,8B22.1 & XA4041
6,S状静脈洞血栓症,S0,G08,LPGE,=,http://id.who.int/icd/entity/1966883342,=,8B22.1 & XA4041
6,S字状静脈洞血栓症,S1,G08,LPGE,=,http://id.who.int/icd/entity/1966883342,=,8B22.1 & XA4041
6,海綿静脈洞血栓症,L,G08,U8QF,=,http://id.who.int/icd/entity/1472172139,=,8B22.1 & XA5WN3
6,海綿静脈洞血栓性静脈炎,S2,G08,U8QF,=,http://id.who.int/icd/entity/1472172139,=,8B22.1 & XA5WN3
6,矢状静脈洞血栓症,L,G08,VF7T,=,http://id.who.int/icd/entity/1587607250,=,8B22.1 & XA1RV1
6,髄膜炎罹患後精神障害,L,G09,DQBR,=,http://id.who.int/icd/entity/703043937 / http://id.who.int/icd/entity/334423054,=,1D01.Y / 6E8Z
6,脊髄炎後遺症,L,G09,EP7G,=,http://id.who.int/icd/entity/703043937 & http://id.who.int/icd/entity/472249438,=,1D01.Z & XT9C 
6,頭蓋内膿瘍後遺症,L,G09,GNH8,=,http://id.who.int/icd/entity/1128677700 & http://id.who.int/icd/entity/472249438,=,1D03.3Z & XT9C
6,脳炎後てんかん,L,G09,JBHK,=,http://id.who.int/icd/entity/270831052,=,8A60.4  / 1D00.Z
6,脳脊髄膜炎後四肢痙性麻痺,L,G09,LH41,=,http://id.who.int/icd/entity/390005245 / http://id.who.int/icd/entity/1591776568,<,1D00.Y / MB51
6,脳炎後遺症,L,G09,QKJJ,=,http://id.who.int/icd/entity/62637936 & http://id.who.int/icd/entity/472249438,=,1D00.Z & XT9C
6,陳旧性脳膜炎,L,G09,QU84,=,http://id.who.int/icd/entity/62637936 & http://id.who.int/icd/entity/472249438,=,1D00.Z & XT9C
6,髄膜炎後遺症,L,G09,RT72,=,http://id.who.int/icd/entity/703043937 & http://id.who.int/icd/entity/472249438,<,1D0.Z & XT9C
6,漿液性脳膜炎後遺症,S2,G09,RT72,<,http://id.who.int/icd/entity/703043937 & http://id.who.int/icd/entity/472249438,<,1D0.Z & XT9C
6,脳膜炎後遺症,S2,G09,RT72,<,http://id.who.int/icd/entity/703043937 & http://id.who.int/icd/entity/472249438,<,1D0.Z & XT9C
6,若年型ハンチントン病,L,G10,MHA2,<,http://id.who.int/icd/entity/2132180242,<,8A01.10
6,若年型HUNTINGTON病,S1,G10,MHA2,<,http://id.who.int/icd/entity/2132180242,<,8A01.10
6,ハンチントン病の認知症,L,G10,P97P,=,http://id.who.int/icd/entity/1397836700,=,8A01.10 / 6D85.1
6,HUNTINGTON病の痴呆,S1,G10,P97P,=,http://id.who.int/icd/entity/1397836700,=,8A01.10 / 6D85.1
6,HUNTINGTON病の認知症,S1,G10,P97P,=,http://id.who.int/icd/entity/1397836700,=,8A01.10 / 6D85.1
6,ハンチントン病の痴呆,S1,G10,P97P,=,http://id.who.int/icd/entity/1397836700,=,8A01.10 / 6D85.1
6,ハンチントン病,L,G10,Q1FE,=,http://id.who.int/icd/entity/2132180242,=,8A01.10
6,HUNTINGTON病,S1,G10,Q1FE,=,http://id.who.int/icd/entity/2132180242,=,8A01.10
6,ハンチントン舞踏病,S1,G10,Q1FE,=,http://id.who.int/icd/entity/2132180242,=,8A01.10
6,HUNTINGTON舞踏病,S1,G10,Q1FE,=,http://id.who.int/icd/entity/2132180242,=,8A01.10
6,先天性非進行性運動失調症,L,G110,AS2K,=,http://id.who.int/icd/entity/923808550,=,8A03.0
6,先天性小脳性運動失調症,L,G110,LHV2,=,http://id.who.int/icd/entity/923808550,=,8A03.0
6,アプラタキシン欠損症,L,G111,CLGB,=,http://id.who.int/icd/entity/971017024,<,8A06.Y
6,EAOH,S1,G111,CLGB,=,http://id.who.int/icd/entity/971017024,<,8A06.Y 
6,眼球運動失行・低アルブミン血症を伴う早発型失調症,S1,G111,CLGB,=,http://id.who.int/icd/entity/971017024,<,8A06.Y 
6,早発性小脳性運動失調症,S2,G111,CLGB,=,http://id.who.int/icd/entity/971017024 & http://id.who.int/icd/entity/378801232 ,<,8A06.Y & XT2Q
6,フリードライヒ運動失調症,L,G111,HHQA,=,http://id.who.int/icd/entity/980686666,=,8A03.10 
6,伴性劣性脊髄小脳失調症,S1,G111,HHQA,=,http://id.who.int/icd/entity/980686666,=,8A03.10 
6,FRIEDREICH失調症,S1,G111,HHQA,=,http://id.who.int/icd/entity/980686666,=,8A03.10 
6,フリードライヒ病,S1,G111,HHQA,=,http://id.who.int/icd/entity/980686666,=,8A03.10 
6,家族性脊髄性運動失調症,S1,G111,HHQA,=,http://id.who.int/icd/entity/980686666,=,8A03.10 
6,FRIEDREICH運動失調症,S1,G111,HHQA,=,http://id.who.int/icd/entity/980686666,=,8A03.10 
6,FRIEDREICH病,S1,G111,HHQA,=,http://id.who.int/icd/entity/980686666,=,8A03.10 
6,フリードライヒ失調症,S1,G111,HHQA,=,http://id.who.int/icd/entity/980686666,=,8A03.10 
6,遺伝性脊髄性運動失調症,S1,G111,HHQA,=,http://id.who.int/icd/entity/980686666,=,8A03.10 
6,マリネスコ・シェーグレン症候群,L,G111,HK65,=,http://id.who.int/icd/entity/1130919107,<,8C70.6
6,MARINESCO-SJOGREN症候群,S1,G111,HK65,=,http://id.who.int/icd/entity/1130919107,<,8C70.6
6,脊髄性運動失調,L,G111,L2VA,=,http://id.who.int/icd/entity/1705355202 & http://id.who.int/icd/entity/1150229943,=,8A03.Y & XA0V83
6,脊髄性失調症,S1,G111,L2VA,=,http://id.who.int/icd/entity/1705355202 & http://id.who.int/icd/entity/1150229943,=,8A03.Y & XA0V83
6,マシャド・ジョセフ病,L,G112,J15D,=,http://id.who.int/icd/entity/1991007405,<,8A03.16
6,脊髄小脳失調症3型,S1,G112,J15D,=,http://id.who.int/icd/entity/1991007405,<,8A03.16
6,SCA3,S1,G112,J15D,=,http://id.who.int/icd/entity/1991007405,<,8A03.16
6,MACHADO-JOSEPH病,S1,G112,J15D,=,http://id.who.int/icd/entity/1991007405,<,8A03.16
6,歯状核赤核淡蒼球ルイ体萎縮症,L,G112,J5D4,=,http://id.who.int/icd/entity/1198818955,=,8A01.12 
6,歯状核赤核ルイ体萎縮症,S1,G112,J5D4,=,http://id.who.int/icd/entity/1198818955,=,8A01.12 
6,DRPLA,S1,G112,J5D4,=,http://id.who.int/icd/entity/1198818955,=,8A01.12 
6,皮質性小脳萎縮症,L,G112,NPUB,=,http://id.who.int/icd/entity/47298761,=,8A03.20
6,晩発性小脳皮質萎縮症,S1,G112,NPUB,=,http://id.who.int/icd/entity/47298761,=,8A03.20
6,晩発性小脳性運動失調症,S1,G112,NPUB,=,http://id.who.int/icd/entity/47298761,=,8A03.20
6,晩発性皮質性小脳萎縮,S1,G112,NPUB,=,http://id.who.int/icd/entity/47298761,=,8A03.20
6,脊髄小脳失調症３１型,L,G112,QQKR,=,http://id.who.int/icd/entity/250956064,<,8A03.16
6,脊髄小脳失調症31型,S0,G112,QQKR,=,http://id.who.int/icd/entity/250956064,<,8A03.16
6,SCA31,S1,G112,QQKR,=,http://id.who.int/icd/entity/250956064,<,8A03.16
6,脊髄小脳失調症６型,L,G112,VQN3,=,http://id.who.int/icd/entity/1056119281,<,8A03.16
6,脊髄小脳失調症6型,S0,G112,VQN3,=,http://id.who.int/icd/entity/1056119281,<,8A03.16
6,SCA6,S1,G112,VQN3,=,http://id.who.int/icd/entity/1056119281,<,8A03.16
6,毛細血管拡張性運動失調症,L,G113,TNM3,=,http://id.who.int/icd/entity/2129036552,<,4A01.31
6,末梢血管拡張性運動失調症,S1,G113,TNM3,=,http://id.who.int/icd/entity/2129036552,<,4A01.31
6,遺伝性毛細血管拡張性運動失調症,S1,G113,TNM3,=,http://id.who.int/icd/entity/2129036552,<,4A01.31
6,ルイ・バー症候群,S1,G113,TNM3,=,http://id.who.int/icd/entity/2129036552,<,4A01.31
6,毛細血管拡張性失調症,S1,G113,TNM3,=,http://id.who.int/icd/entity/2129036552,<,4A01.31
6,LOUIS-BAR症候群,S1,G113,TNM3,=,http://id.who.int/icd/entity/2129036552,<,4A01.31
6,家族性痙性対麻痺,L,G114,E5AA,=,http://id.who.int/icd/entity/810807375,=,8B44.0Z 
6,家族性痙性麻痺,S1,G114,E5AA,=,http://id.who.int/icd/entity/810807375,=,8B44.0Z 
6,遺伝性痙性運動失調症,S1,G114,E5AA,=,http://id.who.int/icd/entity/810807375,=,8B44.0Z 
6,遺伝性痙性対麻痺,S1,G114,E5AA,=,http://id.who.int/icd/entity/810807375,=,8B44.0Z 
6,家族性痙性脊髄麻痺,S1,G114,E5AA,=,http://id.who.int/icd/entity/810807375,=,8B44.0Z 
6,発作性失調症,L,G118,T0C7,=,http://id.who.int/icd/entity/423095680,=,8A03.14
6,反復発作性運動失調症,S1,G118,T0C7,=,http://id.who.int/icd/entity/423095680,=,8A03.14
6,遺伝性小脳性運動失調症,L,G119,N8G4,=,http://id.who.int/icd/entity/600993818　,=,8A03.16
6,家族性運動失調症,S1,G119,N8G4,=,http://id.who.int/icd/entity/600993818　,=,8A03.16
6,家族性小脳性運動失調,S1,G119,N8G4,=,http://id.who.int/icd/entity/600993818　,=,8A03.16
6,原発性小脳変性症,S1,G119,N8G4,=,http://id.who.int/icd/entity/600993818　,=,8A03.16
6,遺伝性運動失調症,S2,G119,N8G4,=,http://id.who.int/icd/entity/600993818　,=,8A03.16
6,小脳性運動失調症,L,G119,TU5E,=,http://id.who.int/icd/entity/600993818,=,8A03.16
6,小脳性失調,S1,G119,TU5E,=,http://id.who.int/icd/entity/600993818,=,8A03.16
6,小脳失調症,S1,G119,TU5E,=,http://id.who.int/icd/entity/600993818,=,8A03.16
6,小脳性運動失調,S1,G119,TU5E,=,http://id.who.int/icd/entity/600993818,=,8A03.16
6,小脳性失調(症),S1,G119,TU5E,=,http://id.who.int/icd/entity/600993818,=,8A03.16
6,小脳性失調症,S1,G119,TU5E,=,http://id.who.int/icd/entity/600993818,=,8A03.16
6,脊髄性筋萎縮症Ｉ型,L,G120,KLR1,=,http://id.who.int/icd/entity/915903258,=,8B61.0
6,脊髄性筋萎縮症I型,S0,G120,KLR1,=,http://id.who.int/icd/entity/915903258,=,8B61.0
6,第1型乳児型脊髄性筋萎縮症,S1,G120,KLR1,=,http://id.who.int/icd/entity/915903258,=,8B61.0
6,WERDNIG-HOFFMANN症候群,S1,G120,KLR1,=,http://id.who.int/icd/entity/915903258,=,8B61.0
6,ウェルドニッヒ・ホフマン病,S1,G120,KLR1,=,http://id.who.int/icd/entity/915903258,=,8B61.0
6,乳児性脊髄性筋萎縮症,S1,G120,KLR1,=,http://id.who.int/icd/entity/915903258,=,8B61.0
6,第1型脊髄性筋萎縮症,S1,G120,KLR1,=,http://id.who.int/icd/entity/915903258,=,8B61.0
6,WERDNIG-HOFFMANN病,S1,G120,KLR1,=,http://id.who.int/icd/entity/915903258,=,8B61.0
6,ウェルドニッヒ・ホフマン症候群,S1,G120,KLR1,=,http://id.who.int/icd/entity/915903258,=,8B61.0
6,乳児型脊髄性筋萎縮症,S1,G120,KLR1,=,http://id.who.int/icd/entity/915903258,=,8B61.0
6,肩甲腓骨型脊髄性筋萎縮症,L,G121,AP91,=,http://id.who.int/icd/entity/223435672,<,8B61.4
6,家族性脊髄性筋萎縮症,L,G121,CJT2,=,http://id.who.int/icd/entity/71074342 & http://id.who.int/icd/entity/524818626,=,8B61.Y & XB1Y
6,脊髄性筋萎縮症ＩＩＩ型,L,G121,CT7H,=,http://id.who.int/icd/entity/677572815,=,8B61.2
6,脊髄性筋萎縮症III型,S0,G121,CT7H,=,http://id.who.int/icd/entity/677572815,=,8B61.2
6,若年性進行性筋萎縮症,S1,G121,CT7H,=,http://id.who.int/icd/entity/677572815,=,8B61.2
6,3型若年型脊髄性筋萎縮症,S1,G121,CT7H,=,http://id.who.int/icd/entity/677572815,=,8B61.2
6,第3型脊髄性筋萎縮症,S1,G121,CT7H,=,http://id.who.int/icd/entity/677572815,=,8B61.2
6,クーゲルベルグ・ヴェランダー病,S1,G121,CT7H,=,http://id.who.int/icd/entity/677572815,=,8B61.2
6,クーゲルベルク・ヴェランダー病,S1,G121,CT7H,=,http://id.who.int/icd/entity/677572815,=,8B61.2
6,KUGELBERG-WELANDER病,S1,G121,CT7H,=,http://id.who.int/icd/entity/677572815,=,8B61.2
6,球脊髄性筋萎縮症,L,G121,DCPR,=,http://id.who.int/icd/entity/1604214898,<,8B61.4 
6,ケネディ・オルタ・スン症候群,S1,G121,DCPR,=,http://id.who.int/icd/entity/1604214898,<,8B61.4 
6,ケネディ・オルター・スン症候群,S1,G121,DCPR,=,http://id.who.int/icd/entity/1604214898,<,8B61.4 
