ICD10 章,標準病名,代表・同義,ICD10コード,交換コード,関係,ICD11 Foundation URI,関係,MMS
3,出血性貧血,L,D500,LLUT,=,http://id.who.int/icd/entity/942744561,=,3A00.0Z
3,出血後貧血,S1,D500,LLUT,=,http://id.who.int/icd/entity/942744561,=,3A00.0Z
3,プランマー・ヴィンソン症候群,L,D501,FE9U,=,http://id.who.int/icd/entity/1568337509,<,3A00.Y 
3,プランマー・ビンソン症候群,S1,D501,FE9U,=,http://id.who.int/icd/entity/1568337509,<,3A00.Y 
3,パターソン・ケリー症候群,S1,D501,FE9U,=,http://id.who.int/icd/entity/1568337509,<,3A00.Y 
3,PLUMMER-VINSON症候群,S1,D501,FE9U,=,http://id.who.int/icd/entity/1568337509,<,3A00.Y 
3,ケリー・パターソン症候群,S1,D501,FE9U,=,http://id.who.int/icd/entity/1568337509,<,3A00.Y 
3,小球性低色素性貧血,L,D508,DVJN,=,http://id.who.int/icd/entity/1932238346,<,3A00.Y 
3,小球性貧血,L,D508,G53D,=,http://id.who.int/icd/entity/1380406043,<,3A00.Y 
3,鉄欠乏性貧血,L,D509,A4PH,=,http://id.who.int/icd/entity/1577750667,=,3A00.Z
3,鉄歇乏性貧血,S1,D509,A4PH,=,http://id.who.int/icd/entity/1577750667,=,3A00.Z
3,胃液歇乏性萎黄貧血,S2,D509,A4PH,=,http://id.who.int/icd/entity/1243062527,<,3A00.Y
3,萎黄貧血,S2,D509,A4PH,=,http://id.who.int/icd/entity/1243062527,<,3A00.Y
3,胃液欠乏性萎黄貧血,S2,D509,A4PH,=,http://id.who.int/icd/entity/1243062527,<,3A00.Y
3,萎黄病,S2,D509,A4PH,=,http://id.who.int/icd/entity/1243062527,<,3A00.Y
3,低色素性貧血,L,D509,LM1P,=, http://id.who.int/icd/entity/84542709,<,3A00.Y
3,低血色素性貧血,S1,D509,LM1P,=, http://id.who.int/icd/entity/84542709,<,3A00.Y
3,悪性貧血,L,D510,CU56,=,"http://id.who.int/icd/entity/1493613976

",=,3A01.30
3,アジソン・ビールメル貧血,S1,D510,CU56,=,"http://id.who.int/icd/entity/1493613976


",=,3A01.30
3,ADDISON BIERMER貧血,S1,D510,CU56,=,http://id.who.int/icd/entity/1493613976,=,3A01.30
3,アジソン貧血,S1,D510,CU56,=,http://id.who.int/icd/entity/1614924129,<,3A01.Y
3,ハンター舌炎,L,D510,H7U9,=,http://id.who.int/icd/entity/889434421,=,DA03.2
3,HUNTER舌炎,S1,D510,H7U9,=,http://id.who.int/icd/entity/889434421,=,DA03.2
3,先天性悪性貧血,L,D510,VPUB,=,http://id.who.int/icd/entity/1528646449,<,3A01.Y
3,先天性内因子歇乏症,S1,D510,VPUB,=,http://id.who.int/icd/entity/1528646449,<,3A01.Y
3,先天性内因子欠乏症,S1,D510,VPUB,=,http://id.who.int/icd/entity/1528646449,<,3A01.Y
3,イマースルンド・グレスベック症候群,L,D511,LKFT,=,http://id.who.int/icd/entity/375969525,<,3A01.Y
3,IMERSLUND-GRASBECK症候群,S1,D511,LKFT,=,http://id.who.int/icd/entity/375969525,<,3A01.Y
3,IMERSLUND症候群,S1,D511,LKFT,=,http://id.who.int/icd/entity/375969525,<,3A01.Y
3,遺伝性巨赤芽球性貧血,L,D511,VFPS,=,http://id.who.int/icd/entity/623613402,=,3A01.Z
3,トランスコバラミンＩＩ欠乏症,L,D512,R6QT,=,http://id.who.int/icd/entity/892302875,<,3A01.0 
3,トランスコバラミンII欠乏症,S0,D512,R6QT,=,http://id.who.int/icd/entity/892302875,<,3A01.0 
3,トランスコバラミンII歇乏症,S1,D512,R6QT,=,http://id.who.int/icd/entity/892302875,<,3A01.0 
3,菜食主義者貧血,L,D513,G5AH,=,http://id.who.int/icd/entity/654588844,<,3A01.2
3,クローン病によるビタミンＢ１２欠乏性貧血,L,D518,D6FU,=,http://id.who.int/icd/entity/1470734867/ http://id.who.int/icd/entity/1267652425,=,3A01.4 / DD70.Z
3,クローン病によるビタミンB12欠乏性貧血,S0,D518,D6FU,=,http://id.who.int/icd/entity/1470734867/ http://id.who.int/icd/entity/1267652425,=,3A01.4 / DD70.Z
3,クローン病によるビタミンB12歇乏性貧血,S1,D518,D6FU,=,http://id.who.int/icd/entity/1470734867/ http://id.who.int/icd/entity/1267652425,=,3A01.4 / DD70.Z
3,CROHN病によるビタミンB12欠乏性貧血,S1,D518,D6FU,=,http://id.who.int/icd/entity/1470734867/ http://id.who.int/icd/entity/1267652425,=,3A01.4 / DD70.Z
3,小腸切除によるビタミンＢ１２欠乏性貧血,L,D518,HHRF,=,http://id.who.int/icd/entity/1470734867,<,3A01.4
3,小腸切除によるビタミンB12欠乏性貧血,S0,D518,HHRF,=,http://id.who.int/icd/entity/1470734867,<,3A01.4
3,小腸切除によるビタミンB12歇乏性貧血,S1,D518,HHRF,=,http://id.who.int/icd/entity/1470734867,<,3A01.4
3,胃切除後巨赤芽球性貧血,L,D518,L84L,<,http://id.who.int/icd/entity/1965715576,<,3A01.3Y
3,胃切除後悪性貧血,S2,D518,L84L,<,http://id.who.int/icd/entity/1965715576,<,3A01.3Y
3,胃全摘後巨赤芽球性貧血,S2,D518,L84L,=,http://id.who.int/icd/entity/1965715576,<,3A01.3Y
3,胃切除後ビタミンB12欠乏性巨赤芽球貧血,S2,D518,L84L,<,http://id.who.int/icd/entity/1965715576,<,3A01.3Y
3,胃切除後ビタミンB12歇乏性巨赤芽球貧血,S2,D518,L84L,<,http://id.who.int/icd/entity/1965715576,<,3A01.3Y
3,吸収不良症候群によるビタミンＢ１２欠乏性貧血,L,D518,RR8P,=,http://id.who.int/icd/entity/1470734867,=,3A01.4 
3,吸収不良症候群によるビタミンB12欠乏性貧血,S0,D518,RR8P,=,http://id.who.int/icd/entity/1470734867,=,3A01.4 
3,吸収不良症候群によるビタミンB12歇乏性貧血,S1,D518,RR8P,=,http://id.who.int/icd/entity/1470734867,=,3A01.4 
3,ビタミンＢ１２欠乏性貧血,L,D519,U00T,=,http://id.who.int/icd/entity/623613402,=,3A01.Z
3,ビタミンB12欠乏性貧血,S0,D519,U00T,=,http://id.who.int/icd/entity/623613402,=,3A01.Z
3,ビタミンB12歇乏性貧血,S1,D519,U00T,=,http://id.who.int/icd/entity/623613402,=,3A01.Z
3,食事性葉酸欠乏性貧血,L,D520,KLKU,=,http://id.who.int/icd/entity/625888080,=,3A02.1
3,食事性葉酸歇乏性貧血,S1,D520,KLKU,=,http://id.who.int/icd/entity/625888080,=,3A02.1
3,栄養性巨赤芽球性貧血,L,D520,LKNH,=,http://id.who.int/icd/entity/993393172,<,3A02.1
3,栄養性大赤血球性貧血,S2,D520,LKNH,=,http://id.who.int/icd/entity/993393172,<,3A02.1
3,薬剤性葉酸欠乏性貧血,L,D521,HAGB,=,http://id.who.int/icd/entity/1074104026,=,3A02.4
3,薬剤性葉酸歇乏性貧血,S1,D521,HAGB,=,http://id.who.int/icd/entity/1074104026,=,3A02.4
3,溶血性貧血に伴う葉酸欠乏症,L,D528,SLQP,=,http://id.who.int/icd/entity/1737161311,<,3A02.2
3,溶血性貧血に伴う葉酸歇乏症,S1,D528,SLQP,=,http://id.who.int/icd/entity/1737161311,<,3A02.2
3,先天性葉酸吸収不全,L,D528,TAU7,=,http://id.who.int/icd/entity/1312508751,=,3A02.0 
3,先天性葉酸吸収不全症,S1,D528,TAU7,=,http://id.who.int/icd/entity/1312508751,=,3A02.0 
3,葉酸欠乏性貧血,L,D529,DD13,=,http://id.who.int/icd/entity/918183131,=,3A02.Z
3,葉酸歇乏性貧血,S1,D529,DD13,=,http://id.who.int/icd/entity/918183131,=,3A02.Z
3,高色素性貧血,L,D529,M2AE,★,http://id.who.int/icd/entity/623613402 OR http://id.who.int/icd/entity/918183131,★,3A01.Z or 3A02.Z 
3,大球性貧血,L,D529,PLGT,★,http://id.who.int/icd/entity/623613402 OR http://id.who.int/icd/entity/918183131,★,3A01.Z or 3A02.Z 
3,大赤血球性貧血,S1,D529,PLGT,★,http://id.who.int/icd/entity/623613402 OR http://id.who.int/icd/entity/918183131,★,3A01.Z or 3A02.Z 
3,大球性高色素性貧血,S2,D529,PLGT,★,http://id.who.int/icd/entity/623613402 OR http://id.who.int/icd/entity/918183131,★,3A01.Z or 3A02.Z 
3,アミノ酸欠乏性貧血,L,D530,BA9N,=,http://id.who.int/icd/entity/261912453,=,3A03.1
3,アミノ酸歇乏性貧血,S1,D530,BA9N,=,http://id.who.int/icd/entity/261912453,=,3A03.1
3,オロチン酸尿性貧血,L,D530,R0GL,=,http://id.who.int/icd/entity/449856959,=,3A03.0 
3,蛋白欠乏性貧血,L,D530,VGCP,=,http://id.who.int/icd/entity/261912453,=,3A03.1 
3,低蛋白性貧血,S1,D530,VGCP,=,http://id.who.int/icd/entity/261912453,=,3A03.1 
3,蛋白歇乏性貧血,S1,D530,VGCP,=,http://id.who.int/icd/entity/261912453,=,3A03.1 
3,巨赤芽球性貧血,L,D531,BM77,★,http://id.who.int/icd/entity/623613402 OR http://id.who.int/icd/entity/918183131,★,3A01.Z or 3A02.Z
3,症候性巨赤芽球性貧血,L,D531,LKC6,★,http://id.who.int/icd/entity/623613402 OR http://id.who.int/icd/entity/918183131,★,3A01.Z or 3A02.Z
3,壊血病性貧血,L,D532,QNGS,=,http://id.who.int/icd/entity/676339366,=,3A03.2 
3,亜鉛欠乏性貧血,L,D538,KKCG,=,http://id.who.int/icd/entity/31556424 & http://id.who.int/icd/entity/1177060375,=,"3A03.Y & XM1U95
"
3,銅欠乏性貧血,L,D538,S73F,=,http://id.who.int/icd/entity/1207626305,=,3A03.3 
3,銅歇乏性貧血,S1,D538,S73F,=,http://id.who.int/icd/entity/1207626305,=,3A03.3 
3,微量元素欠乏性貧血,L,D538,UD14,<,http://id.who.int/icd/entity/31556424,<,3A03.Y 
3,微量元素歇乏性貧血,S1,D538,UD14,<,http://id.who.int/icd/entity/31556424,<,3A03.Y 
3,慢性貧血,L,D539,E61N,=,http://id.who.int/icd/entity/833635149,<,3A03.Y 
3,単純性慢性貧血,S2,D539,E61N,=,"http://id.who.int/icd/entity/833635149
",<,3A03.Y 
3,小児食事性貧血,L,D539,GHK8,<,http://id.who.int/icd/entity/31556424,<,3A03.Y 
3,ビタミン欠乏性貧血,L,D539,P0LQ,=,http://id.who.int/icd/entity/963670118 / http://id.who.int/icd/entity/1927722434,<,3A03.Y / 5B7Y
