ICD10 章,標準病名,代表・同義,ICD10コード,交換コード,関係,ICD11 Foundation URI,関係,MMS
21,大腸癌検診,L,Z121,BPJ7,=,http://id.who.int/icd/entity/509406668 & http://id.who.int/icd/entity/1741413713,=,QA09.1 & XA1B13
21,大腸がん検診,S1,Z121,BPJ7,=,http://id.who.int/icd/entity/509406668 & http://id.who.int/icd/entity/1741413713,=,QA09.1 & XA1B13
21,肺癌検診,L,Z122,P565,=,http://id.who.int/icd/entity/1794227509 & http://id.who.int/icd/entity/1338477196,=,QA09.2 & XA57M6
21,肺がん検診,S1,Z122,P565,=,http://id.who.int/icd/entity/1794227509 & http://id.who.int/icd/entity/1338477196,=,QA09.2 & XA57M6
21,乳房癌検診,L,Z123,MAGN,=,http://id.who.int/icd/entity/263876769,=,QA09.3
21,乳房がん検診,S1,Z123,MAGN,=,http://id.who.int/icd/entity/263876769,=,QA09.3
21,子宮癌検診,L,Z124,N26K,=,http://id.who.int/icd/entity/2085937973,=,QA09.4
21,子宮がん検診,S1,Z124,N26K,=,http://id.who.int/icd/entity/2085937973,=,QA09.4
21,前立腺癌検診,L,Z125,SJUV,=,http://id.who.int/icd/entity/421473953,=,QA09.5
21,前立腺がん検診,S1,Z125,SJUV,=,http://id.who.int/icd/entity/421473953,=,QA09.5
21,膀胱癌検診,L,Z126,GP5B,=,http://id.who.int/icd/entity/1840414304,=,QA09.6
21,膀胱がん検診,S1,Z126,GP5B,=,http://id.who.int/icd/entity/1840414304,=,QA09.6
21,癌検診,L,Z129,G5NP,=,http://id.who.int/icd/entity/688906622,=,QA09.Z
21,がん検診,S1,Z129,G5NP,=,http://id.who.int/icd/entity/688906622,=,QA09.Z
21,ウイルス肝炎感染源への曝露,L,Z205,MR0H,=,http://id.who.int/icd/entity/877536077,=,QC90.5 
21,針刺し事故,L,Z209,QV6J,=,http://id.who.int/icd/entity/1062820800 / http://id.who.int/icd/entity/396292097 ,=,QC90.Z / PK81.F
21,感染症患者接触,L,Z209,TVMB,=,http://id.who.int/icd/entity/1062820800,=,QC90.Z
21,ＨＩＶキャリア,L,Z21,MSAN,=,http://id.who.int/icd/entity/1511167574,<,1C62.0
21,HIVキャリア,S0,Z21,MSAN,=,http://id.who.int/icd/entity/1511167574,<,1C62.0
21,ヒト免疫不全ウイルスキャリア,S1,Z21,MSAN,=,http://id.who.int/icd/entity/1511167574,<,1C62.0
21,無症候性キャリア,S2,Z21,MSAN,=,http://id.who.int/icd/entity/1511167574,<,1C62.0
21,Ｂ群溶連菌保菌者,L,Z223,HUQ2,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/942223947,=,QD0Y & XN2M1
21,B群溶連菌保菌者,S0,Z223,HUQ2,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/942223947,=,QD0Y & XN2M1
21,ＨＣＶキャリア,L,Z225,FNNS,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/1209596839,=,QD0Y & XN41M
21,HCVキャリア,S0,Z225,FNNS,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/1209596839,=,QD0Y & XN41M
21,C型肝炎ウイルスキャリア,S1,Z225,FNNS,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/1209596839,=,QD0Y & XN41M
21,HCキャリア,S1,Z225,FNNS,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/1209596839,=,QD0Y & XN41M
21,ＨＥＶキャリア,L,Z225,GKJG,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/145341346,=,QD0Y & XN7TG
21,HEVキャリア,S0,Z225,GKJG,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/145341346,=,QD0Y & XN7TG
21,E型肝炎ウイルスキャリア,S1,Z225,GKJG,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/145341346,=,QD0Y & XN7TG
21,HEキャリア,S1,Z225,GKJG,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/145341346,=,QD0Y & XN7TG
21,ＨＢＶキャリア,L,Z225,V325,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/592762674,=,QD0Y & XN0GA
21,HBVキャリア,S0,Z225,V325,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/592762674,=,QD0Y & XN0GA
21,HBキャリア,S1,Z225,V325,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/592762674,=,QD0Y & XN0GA
21,B型肝炎ウイルスキャリア,S1,Z225,V325,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/592762674,=,QD0Y & XN0GA
21,ＨＴＬＶ－１キャリア,L,Z226,AKTF,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/1434540394,=,QD0Y & XN1WJ
21,HTLV-1キャリア,S0,Z226,AKTF,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/1434540394,=,QD0Y & XN1WJ
21,HTLV-Iキャリアー,S1,Z226,AKTF,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/1434540394,=,QD0Y & XN1WJ
21,HTLV-Iキャリア,S1,Z226,AKTF,=,http://id.who.int/icd/entity/784320171 & http://id.who.int/icd/entity/1434540394,=,QD0Y & XN1WJ
21,ＭＲＳＡ保菌者,L,Z228,KNLH,=,http://id.who.int/icd/entity/784320171 /  http://id.who.int/icd/entity/1710270895,=,QD0Y / MG51.00
21,MRSA保菌者,S0,Z228,KNLH,=,http://id.who.int/icd/entity/784320171 /  http://id.who.int/icd/entity/1710270895,=,QD0Y / MG51.00
21,予防接種,L,Z269,MMHQ,=,http://id.who.int/icd/entity/436985649,<,QC02.Z
21,避妊指導,L,Z300,D8VQ,=,http://id.who.int/icd/entity/11804381​​47,=,QA21.1
21,避妊相談,L,Z300,EKGS,=,http://id.who.int/icd/entity/11804381​​47,=,QA21.1
21,ＩＵＤ挿入,L,Z301,P6GP,=,http://id.who.int/icd/entity/880329475,<,QA21.2
21,IUD挿入,S0,Z301,P6GP,=,http://id.who.int/icd/entity/880329475,<,QA21.2
21,ＩＵＤ抜去,L,Z305,AH7F,=,http://id.who.int/icd/entity/66239170,<,QA21.6Y
21,IUD抜去,S0,Z305,AH7F,=,http://id.who.int/icd/entity/66239170,<,QA21.6Y
21,ＩＵＤ検診,L,Z305,G8HR,=,http://id.who.int/icd/entity/609484926,=,QA21.6
21,IUD検診,S0,Z305,G8HR,=,http://id.who.int/icd/entity/609484926,=,QA21.6
21,妊娠,L,Z33,NPE9,=,http://id.who.int/icd/entity/472990502,=,QA41
21,正常妊娠,L,Z349,MK02,=,http://id.who.int/icd/entity/1876938930,=,QA42.Z
21,多産婦,L,Z354,K0C4,=,http://id.who.int/icd/entity/177478952,=,QA43.Z
21,頻産婦,S1,Z354,K0C4,=,http://id.who.int/icd/entity/177478952,=,QA43.Z
21,高年初妊婦,L,Z355,TUCC,=,http://id.who.int/icd/entity/38934915,=,QA43.4 
21,高齢初産婦,S1,Z355,TUCC,=,http://id.who.int/icd/entity/38934915,=,QA43.4 
21,高年初産婦,S1,Z355,TUCC,=,http://id.who.int/icd/entity/38934915,=,QA43.4 
21,若年初妊婦,L,Z356,A6LD,=,http://id.who.int/icd/entity/1996441980,=,QA43.5
21,高齢妊娠,L,Z358,JPPQ,=,http://id.who.int/icd/entity/177478952,=,QA43.Z
21,高年妊娠,S1,Z358,JPPQ,=,http://id.who.int/icd/entity/177478952,=,QA43.Z
21,若年妊娠,L,Z358,NC3C,=,http://id.who.int/icd/entity/1996441980,=,QA43.5
21,染色体異常の分娩前スクリーニング,L,Z360,V21E,=,http://id.who.int/icd/entity/1641920322,=,QA45.0
21,気管内挿管時の口腔内装置必要状態,L,Z418,ATEK,<,http://id.who.int/icd/entity/1943119179,<,QB8Z
21,気管切開口に対する手当て,L,Z430,CNL8,=,http://id.who.int/icd/entity/933054252,=,QB62.0
21,胃瘻開口部に対する手当て,L,Z431,HE6L,=,http://id.who.int/icd/entity/1389791934,=,QB62.1
21,回腸瘻開口部に対する手当て,L,Z432,P40K,=,http://id.who.int/icd/entity/645651009,=,QB62.2
21,結腸瘻開口部に対する手当て,L,Z433,TLB5,=,http://id.who.int/icd/entity/1127225301,=,QB62.3
21,空腸瘻開口部に対する手当て,L,Z434,D2P8,=,http://id.who.int/icd/entity/819889217,<,QB62.Y
21,膀胱瘻開口部に対する手当て,L,Z435,PPLP,=,http://id.who.int/icd/entity/1435847125,=,QB62.4
21,尿道瘻開口部に対する手当て,L,Z436,E3KC,=,http://id.who.int/icd/entity/557324586,<,QB62.Y
21,腎瘻開口部に対する手当て,L,Z436,SL8M,=,http://id.who.int/icd/entity/1441312255,=,QB62.6
21,尿管瘻開口部に対する手当て,L,Z436,UQFV,=,http://id.who.int/icd/entity/708212336,=,QB62.7
21,人工腟に対する手当て,L,Z437,KVAG,=,http://id.who.int/icd/entity/1148441792,=,QB62.5
21,抜釘,L,Z470,TSEE,=,http://id.who.int/icd/entity/224630358,<,QB84 
21,シロッカー抜去,L,Z480,JR9F,=,http://id.who.int/icd/entity/945222255,<,QB85
21,シロッカー抜糸,S1,Z480,JR9F,=,http://id.who.int/icd/entity/945222255,<,QB85
21,肝動脈再建術後,L,Z488,M7HP,<,http://id.who.int/icd/entity/673910444,<,QB8Y 
21,周術期口腔機能管理中,L,Z518,BNNG,<,http://id.who.int/icd/entity/898515653,<,QB93
21,保険給付歯科矯正抜歯,L,Z518,T6G2,<,http://id.who.int/icd/entity/898515653,<,QB93
21,末梢血幹細胞移植ドナー,L,Z520,AEP9,<,http://id.who.int/icd/entity/113291581,<,QB20 
21,皮膚移植ドナー,L,Z521,H4LM,=,http://id.who.int/icd/entity/1580491024,=,QB2Y & XA0364
21,皮膚ドナー,S1,Z521,H4LM,=,http://id.who.int/icd/entity/1580491024,=,QB2Y & XA0364
21,皮膚提供者,S1,Z521,H4LM,=,http://id.who.int/icd/entity/1580491024,=,QB2Y & XA0364
21,骨移植ドナー,L,Z522,P7SM,=,http://id.who.int/icd/entity/714682865,<,QB2Y
21,骨提供者,S1,Z522,P7SM,=,http://id.who.int/icd/entity/714682865,<,QB2Y
21,骨ドナー,S1,Z522,P7SM,=,http://id.who.int/icd/entity/714682865,<,QB2Y
21,骨髄移植ドナー,L,Z523,KCJ3,=,http://id.who.int/icd/entity/1339227237,=,QB21
21,腎移植ドナー,L,Z524,NQF9,=,http://id.who.int/icd/entity/1010593777,=,QB22
21,生体腎移植ドナー,S1,Z524,NQF9,=,http://id.who.int/icd/entity/1010593777,=,QB22
21,腎提供者,S1,Z524,NQF9,=,http://id.who.int/icd/entity/1010593777,=,QB22
21,角膜移植ドナー,L,Z525,UTS4,=,http://id.who.int/icd/entity/1501012581,=,QB23 
21,角膜ドナー,S1,Z525,UTS4,=,http://id.who.int/icd/entity/1501012581,=,QB23 
21,角膜提供者,S1,Z525,UTS4,=,http://id.who.int/icd/entity/1501012581,=,QB23
21,肝移植ドナー,L,Z526,EDD6,=,http://id.who.int/icd/entity/769323676,=,QB24
21,生体肝移植ドナー,S1,Z526,EDD6,=,http://id.who.int/icd/entity/769323676,=,QB24
