ICD10 章,標準病名,代表・同義,ICD10コード,交換コード,関係,ICD11 Foundation URI,関係,MMS
10,急性鼻炎,L,J00,EM3T,=,http://id.who.int/icd/entity/2066255370,=,CA00
10,急性鼻カタル,S2,J00,EM3T,=,http://id.who.int/icd/entity/2066255370,=,CA00
10,急性鼻咽頭炎,L,J00,FQT8,=,http://id.who.int/icd/entity/2066255370,=,CA00
10,鼻咽頭炎,S1,J00,FQT8,=,http://id.who.int/icd/entity/2066255370,=,CA00
10,亜急性鼻咽頭炎,S2,J00,FQT8,=,http://id.who.int/icd/entity/2066255370 & http://id.who.int/icd/entity/2058324694,=,CA00 & XT1L
10,感染性鼻咽頭炎,S2,J00,FQT8,=,http://id.who.int/icd/entity/2066255370,=,CA00
10,感冒,L,J00,FULM,=,http://id.who.int/icd/entity/2066255370,=,CA00
10,かぜ,L,J00,FULM,=,http://id.who.int/icd/entity/2066255370,=,CA00
10,かぜ症候群,S1,J00,FULM,=,http://id.who.int/icd/entity/2066255370,=,CA00
10,風邪,S1,J00,FULM,=,http://id.who.int/icd/entity/2066255370,=,CA00
10,夏カゼ症候群,S2,J00,FULM,=,http://id.who.int/icd/entity/2066255370,=,CA00
10,感染性鼻炎,L,J00,P1LQ,=,http://id.who.int/icd/entity/2066255370,=,CA00
10,急性鼻かぜ,S1,J00,P1LQ,=,http://id.who.int/icd/entity/2066255370,=,CA00
10,鼻かぜ,S2,J00,P1LQ,=,http://id.who.int/icd/entity/2066255370,=,CA00
10,急性上顎洞炎,L,J010,H5UV,=,http://id.who.int/icd/entity/1617309258,=,CA01 & & XA1R64 
10,急性前頭洞炎,L,J011,FG7Q,=,http://id.who.int/icd/entity/86893536,=,CA01 & XA91G8 
10,急性篩骨洞炎,L,J012,NRBQ,=,http://id.who.int/icd/entity/1904259873,=,CA01 & XA58F6
10,急性蝶形骨洞炎,L,J013,RQE6,=,http://id.who.int/icd/entity/348880565,=,CA01 & XA4U67
10,急性汎副鼻腔炎,L,J014,NK32,=,http://id.who.int/icd/entity/1730538785,=,CA01 & XK63
10,急性副鼻腔炎,L,J019,J6SS,=,http://id.who.int/icd/entity/509821856,=,CA01 
10,急性鼻副鼻腔炎,S1,J019,J6SS,=,http://id.who.int/icd/entity/509821856,=,CA01 
10,急性副鼻腔蓄膿症,L,J019,TQ6D,=,http://id.who.int/icd/entity/866330704,<,CA01 
10,急性副鼻腔膿瘍,S2,J019,TQ6D,=,http://id.who.int/icd/entity/480352798,<,CA01 
10,急性副鼻腔感染症,S2,J019,TQ6D,=,http://id.who.int/icd/entity/509821856,=,CA01 
10,急性副鼻腔化膿症,S2,J019,TQ6D,=,http://id.who.int/icd/entity/1237790399,<,CA01 
10,連鎖球菌性アンギナ,L,J020,FJ6J,=,http://id.who.int/icd/entity/1642172022,=,1B51
10,れんさ球菌性アンギナ,S1,J020,FJ6J,=,http://id.who.int/icd/entity/1642172022,=,1B51
10,連鎖球菌性口峡炎,S1,J020,FJ6J,=,http://id.who.int/icd/entity/1642172022,=,1B51
10,レンサ球菌性アンギーナ,S1,J020,FJ6J,=,http://id.who.int/icd/entity/1642172022,=,1B51
10,れんさ球菌性アンギーナ,S1,J020,FJ6J,=,http://id.who.int/icd/entity/1642172022,=,1B51
10,れんさ球菌性口峡炎,S1,J020,FJ6J,=,http://id.who.int/icd/entity/1642172022,=,1B51
10,連鎖球菌性アンギーナ,S1,J020,FJ6J,=,http://id.who.int/icd/entity/1642172022,=,1B51
10,連鎖球菌性咽頭炎,L,J020,JNQE,=,http://id.who.int/icd/entity/1642172022,=,1B51
10,溶連菌性咽頭炎,S1,J020,JNQE,=,http://id.who.int/icd/entity/1642172022,=,1B51
10,れんさ球菌性咽頭炎,S1,J020,JNQE,=,http://id.who.int/icd/entity/1642172022,=,1B51
10,レンサ球菌性咽頭炎,S1,J020,JNQE,=,http://id.who.int/icd/entity/1642172022,=,1B51
10,敗血症性咽頭炎,L,J020,ULK5,=,http://id.who.int/icd/entity/1642172022,=,1B51
10,敗血性咽頭炎,S1,J020,ULK5,=,http://id.who.int/icd/entity/1642172022,=,1B51
10,敗血症性アンギナ,S2,J020,ULK5,=,http://id.who.int/icd/entity/1642172022,=,1B51
10,敗血症性アンギーナ,S2,J020,ULK5,=,http://id.who.int/icd/entity/1642172022,=,1B51
10,偽膜性咽頭炎,L,J028,DC8C,<,http://id.who.int/icd/entity/1791890273,<,CA06.0 
10,インフルエンザ菌性咽頭炎,L,J028,FQ20,=,http://id.who.int/icd/entity/1758486982 & http://id.who.int/icd/entity/675811104,=,CA02.1Y & XN1P6
10,肺炎球菌性咽頭炎,L,J028,KQ0H,=,http://id.who.int/icd/entity/1474425113,<,CA02.0 
10,膜性咽頭炎,L,J028,LLNN,<,http://id.who.int/icd/entity/1791890273,<,CA06.0 
10,ウイルス性咽頭炎,L,J028,PM6M,=,http://id.who.int/icd/entity/1758486982,=,CA02.1Z
10,ぶどう球菌性咽頭炎,L,J028,T4TM,=,http://id.who.int/icd/entity/411186052,=,CA02.0 & XN9ZG
10,ブドウ球菌性咽頭炎,S1,J028,T4TM,=,http://id.who.int/icd/entity/411186052,=,CA02.0 & XN9ZG
10,アデノウイルス咽頭炎,L,J028,VA4K,=,http://id.who.int/icd/entity/1956341906,=,CA02.10
10,アデノウイルス性咽頭炎,S1,J028,VA4K,=,http://id.who.int/icd/entity/1956341906,=,CA02.10
10,潰瘍性咽頭炎,L,J029,B2AD,=,http://id.who.int/icd/entity/2028159831,<,CA02.Y
10,咽頭炎,L,J029,BAJQ,=,http://id.who.int/icd/entity/1791890273,=,CA02.Z 
10,咽頭側索炎,S2,J029,BAJQ,<,http://id.who.int/icd/entity/1791890273,<,CA02.Z 
10,咽頭周囲炎,S2,J029,BAJQ,<,http://id.who.int/icd/entity/1791890273,<,CA02.Z 
10,下咽頭炎,L,J029,ETAR,=,http://id.who.int/icd/entity/1528782604,=,CA04 
10,アンギナ,L,J029,EVP7,=,http://id.who.int/icd/entity/260431605,=,CA03.Z
10,アンギーナ,S1,J029,EVP7,=,http://id.who.int/icd/entity/260431605,=,CA03.Z
10,口峡炎,S1,J029,EVP7,=,http://id.who.int/icd/entity/407800318,<,CA02.Y
10,上咽頭炎,L,J029,HUAM,=,http://id.who.int/icd/entity/2066255370,=,CA00 
10,急性咽頭炎,L,J029,JAKQ,=,http://id.who.int/icd/entity/1791890273,=,CA02.Z 
10,カタル性咽頭炎,L,J029,L18G,<,http://id.who.int/icd/entity/1791890273,<,CA02.Z 
10,壊疽性咽頭炎,L,J029,MPT0,=,http://id.who.int/icd/entity/43485318,=,CA02.Y / MC85
10,腐敗性咽頭炎,S2,J029,MPT0,=,http://id.who.int/icd/entity/1791890273,=,CA02.Z 
10,感染性咽頭炎,L,J029,NFMB,=,http://id.who.int/icd/entity/1791890273,=,CA02.Z 
10,特殊感染性咽頭炎,S2,J029,NFMB,<,http://id.who.int/icd/entity/1791890273,<,CA02.Z 
10,咽頭痛,L,J029,P6DD,=,http://id.who.int/icd/entity/1354622301,<,CA0Y
10,急性化膿性咽頭炎,L,J029,TRUD,=,http://id.who.int/icd/entity/591459080,<,CA02.Y
10,化膿性咽頭炎,S1,J029,TRUD,=,http://id.who.int/icd/entity/591459080,<,CA02.Y 
10,連鎖球菌性扁桃炎,L,J030,S9H5,=,http://id.who.int/icd/entity/2098808565,=,CA03.0 
10,れんさ球菌性扁桃炎,S1,J030,S9H5,=,http://id.who.int/icd/entity/2098808565,=,CA03.0 
10,レンサ球菌性扁桃炎,S1,J030,S9H5,=,http://id.who.int/icd/entity/2098808565,=,CA03.0 
10,溶連菌性扁桃炎,S1,J030,S9H5,=,http://id.who.int/icd/entity/2098808565,=,CA03.0 
10,ウイルス性扁桃炎,L,J038,AJVB,=,http://id.who.int/icd/entity/1752991130 & http://id.who.int/icd/entity/1208497819,<,CA03.Y & XN3BH 
10,ぶどう球菌性扁桃炎,L,J038,HML5,=,http://id.who.int/icd/entity/392955595,<,CA03.Y & XN9ZG
10,ブドウ球菌性扁桃炎,S1,J038,HML5,=,http://id.who.int/icd/entity/392955595,<,CA03.Y & XN9ZG
10,アデノウイルス扁桃炎,L,J038,HUDF,=,http://id.who.int/icd/entity/1752991130 & http://id.who.int/icd/entity/1075681120,<,CA03.Y & XN000
10,アデノウイルス性扁桃炎,S1,J038,HUDF,=,http://id.who.int/icd/entity/1752991130 & http://id.who.int/icd/entity/1075681120,<,CA03.Y & XN000
10,舌扁桃炎,L,J039,ACEG,=,http://id.who.int/icd/entity/2014424158,<,CA03.Y
10,急性潰瘍性扁桃炎,L,J039,ALPP,=,http://id.who.int/icd/entity/2097987918,<,CA03.Y
10,潰瘍性扁桃炎,S1,J039,ALPP,=,http://id.who.int/icd/entity/2097987918,<,CA03.Y
10,急性化膿性扁桃炎,L,J039,ETT6,=,http://id.who.int/icd/entity/1152724767 & http://id.who.int/icd/entity/786106375 ,<,CA03.Y & XT5R
10,急性化膿性扁桃腺炎,S1,J039,ETT6,=,http://id.who.int/icd/entity/1152724767 & http://id.who.int/icd/entity/786106375 ,<,CA03.Y & XT5R
10,化膿性扁桃腺炎,S1,J039,ETT6,=,http://id.who.int/icd/entity/1152724767,<,CA03.Y
10,化膿性扁桃炎,S1,J039,ETT6,=,http://id.who.int/icd/entity/1152724767,<,CA03.Y
10,急性感染性扁桃炎,S2,J039,ETT6,=,http://id.who.int/icd/entity/1752991130,<,CA03.Y
10,感染性扁桃炎,S2,J039,ETT6,=,http://id.who.int/icd/entity/1752991130,<,CA03.Y
10,急性アデノイド扁桃炎,L,J039,FRAV,=,http://id.who.int/icd/entity/1354689145,<,CA0Y
10,偽膜性扁桃炎,L,J039,HJA5,=,http://id.who.int/icd/entity/1515159967,<,1C1H.0 
10,急性アデノイド咽頭炎,L,J039,KN3N,=,http://id.who.int/icd/entity/1791890273 & http://id.who.int/icd/entity/457837468,=,CA02.Z & XA5AS8 
10,急性壊疽性扁桃炎,L,J039,LA14,=,http://id.who.int/icd/entity/1986254320,=,CA03.Y / MC8
10,壊疽性扁桃炎,S1,J039,LA14,=,http://id.who.int/icd/entity/1986254320,<,CA03.Y
10,壊疽性扁桃腺炎,S1,J039,LA14,=,http://id.who.int/icd/entity/1986254320,<,CA03.Y
10,急性腺窩性扁桃炎,L,J039,MQ44,<,http://id.who.int/icd/entity/260431605,<,CA03.Y
10,濾胞性扁桃炎,S1,J039,MQ44,=,http://id.who.int/icd/entity/968321593,<,CA03.Y
10,陰窩性扁桃炎,S1,J039,MQ44,<,http://id.who.int/icd/entity/260431605,<,CA03.Y
10,腺窩性扁桃炎,S1,J039,MQ44,<,http://id.who.int/icd/entity/260431605,<,CA03.Y
10,急性濾胞性扁桃炎,S1,J039,MQ44,=,http://id.who.int/icd/entity/968321593,<,CA03.Y
10,腺窩性扁桃腺炎,S1,J039,MQ44,<,http://id.who.int/icd/entity/260431605,<,CA03.Y
10,習慣性扁桃炎,L,J039,NSJG,=,http://id.who.int/icd/entity/1790351975,<,CA0F.Y 
10,反復性扁桃症,S1,J039,NSJG,=,http://id.who.int/icd/entity/1790351975,<,CA0F.Y & XT44
10,反復性扁桃炎,S1,J039,NSJG,=,http://id.who.int/icd/entity/1790351975,<,CA0F.Y & XT44
10,腺窩性アンギナ,L,J039,Q1B4,<,http://id.who.int/icd/entity/260431605,<,CA03.Y
10,腺窩性アンギーナ,S1,J039,Q1B4,<,http://id.who.int/icd/entity/260431605,<,CA03.Y
10,習慣性アンギナ,L,J039,Q7R4,=,http://id.who.int/icd/entity/1790351975,<,CA0F.Y 
10,習慣性アンギーナ,S1,J039,Q7R4,=,http://id.who.int/icd/entity/1790351975,<,CA0F.Y 
10,扁桃炎,L,J039,R3NJ,=,http://id.who.int/icd/entity/260431605,=,CA03.Z 
10,扁桃腺炎,S1,J039,R3NJ,=,http://id.who.int/icd/entity/260431605,=,CA03.Z 
